LONGITUDE,LATITUDE,OBJECTID,WATBREAKINCIDENTID,INCIDENT_DATE,BREAK_TYPE,HOUR_IMPACTED,STATUS,BREAK_NATURE,BREAK_APPARENT_CAUSE,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,ROADSEGMENTID,STREET,ASSETID,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID
-80.5199024419077,43.4322650449275,8066,854,2002-12-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20698,OVERLEA DR,29790,150.0,1967.0,CI,Y,dd3c98e4-c57a-4847-a956-7639c665cc67
-80.4565505621126,43.4648200336837,8067,733,2006-01-30 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9958,MONTEREY CRES,27100,100.0,1963.0,DI,Y,ed2db38f-80b4-453e-bbb0-685c94205f82
-80.4918446789042,43.4554570685759,8069,1024,1997-07-21 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,40174,VICTORIA ST N,81902,600.0,2008.0,PVC,N,e0ec6ced-be14-4b1e-acae-8bd67c9ba746
-80.4384452835262,43.4485574748735,8070,860,2003-02-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23216,GAY CRES,16000,150.0,1967.0,CI,Y,12f1600f-73ef-4784-9dd8-ae4049ad7e21
-80.4919829756664,43.4503006969812,8071,61,2003-01-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6693,HALLS LANE W,77534,300.0,2013.0,PVC,N,b9f97cbc-b0a6-471a-bf53-d941a037c9ed
-80.4899404864188,43.4391504352781,8072,462,2004-12-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11330,SPADINA RD E,77368,150.0,2011.0,PVCO,N,26c392d8-87e1-495c-a801-d547b3634b08
-80.4805670506012,43.4429317955209,8073,87,1999-01-28 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11371,STIRLING AVE S,76747,150.0,1940.0,CI,Y,b786b903-2bd1-4686-bd86-08e9b5bcb37d
-80.5180611674964,43.4239368662248,8074,974,2006-12-18 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6142,UPLANDS DR,38850,150.0,1974.0,CI,Y,a0650bdd-e8a9-4897-a2d0-1929716f8761
-80.4951884218781,43.4442794570787,8075,15,2005-12-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9167,SCHNEIDER AVE,76066,150.0,2009.0,PVC,N,57b9ec6a-f855-45d2-802c-fdb6a5deb31b
-80.5142832969133,43.456033562541,8076,45,2002-06-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10658,MT HOPE ST,76742,300.0,2010.0,PVC,N,bedae656-d082-496a-82c2-419a79a238b5
-80.5212970978254,43.427710401464,8077,69,2006-03-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6191,SUMMIT AVE,37080,150.0,1964.0,CI,Y,e89f5b21-9b38-4295-802f-56683abbe779
-80.4879842806125,43.4301784876893,8078,751,1999-10-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11424,HOFFMAN ST,19590,150.0,1964.0,DI,Y,62d024cf-88c4-48ea-8ac8-96697beb789e
-80.4639380990025,43.4663870719938,8079,512,2003-09-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,34900,150.0,1960.0,CI,Y,656d9710-b2cb-48ee-8121-5235a9cd05c0
-80.4592922933936,43.4353222010894,8080,388,2000-12-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13260,DIXON ST,9450,600.0,1960.0,CPP,Y,f3d74835-0986-4b79-b1a3-befc05380ece
-80.4901736963018,43.439073968262,8081,28,2006-07-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11330,SPADINA RD E,77368,150.0,2011.0,PVCO,N,4faf22a2-d2f2-477b-931f-c0e3155437f4
-80.5011314776792,43.4534449678563,8082,1317,1999-07-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5880,KING ST W,76569,250.0,1889.0,CI,N,d0ced53f-00e8-4c8c-9f11-d4f5f55f04d8
-80.4694330483907,43.449947389697,8083,218,1997-03-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9840,LIBERTY AVE,77126,150.0,2012.0,PVCO,N,ebfd934e-45e7-4c89-b9b3-5f5c379fec2b
-80.5055897232026,43.4342399440075,8084,1259,2008-12-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20672,VISTA CRES,133140,150.0,2016.0,PVC,N,3fe1aa04-9457-4cf2-a849-a4df0688d123
-80.4603298891843,43.4370422209292,8085,1276,2000-10-31 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10073,FLORAL CRES,14660,150.0,1971.0,DI,Y,36af3231-8892-47be-a0bc-928d678174d4
-80.5084701465376,43.4561093732593,8087,9,2001-09-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11061,KING ST W,21390,250.0,1889.0,CI,N,a65ae746-799f-4a72-812a-a70926296927
-80.5272832759874,43.4490982219542,8088,374,1997-01-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,1284,ABERDEEN RD,290,150.0,1958.0,CI,N,a2093169-4780-46d3-aad6-eef09548e25d
-80.5010561119255,43.4304404317091,8089,906,2001-01-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20895,MEADOW CRES,26150,100.0,1969.0,DI,Y,4553157a-4058-4438-aa46-64c17925c056
-80.5094495952788,43.4274583027037,8090,588,1998-11-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6498,GREENBROOK DR,76498,200.0,2010.0,HDPE,N,53df844e-92de-45f4-b2c2-8dd22a3c640f
-80.4686011801479,43.4425782837985,8092,159,1998-02-20 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11697,BRICK ST,4430,150.0,1952.0,DI,N,48db4290-ed9f-48e7-bdad-93fd0d29ae05
-80.456111979612,43.4627004948489,8093,558,2006-02-17 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15760,AVON RD,1340,200.0,1961.0,CI,Y,18124509-3605-4b5b-a0c0-3bf5ad01a236
-80.5018397781156,43.4252336160455,8094,586,2002-11-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,102994,GILMOUR CRES,16240,150.0,1962.0,CI,Y,82efb2cd-e9e8-416d-931b-b4cdd0e916fc
-80.5269701963087,43.4437217985213,8096,909,2002-02-15 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,1311,ROSSFORD CRES,90648,150.0,1969.0,DI,Y,f81f5615-d2c7-4be9-a650-d9f3f17a0b00
-80.4687888608833,43.4518341814263,8097,146,2005-03-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9880,MELROSE AVE,76688,150.0,2010.0,PVC,N,5581db7d-0aab-4fe9-867f-5e3e7729381d
-80.5363262939598,43.4406466099051,8098,1135,2007-06-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8668,SHADELAND CRES,34390,150.0,1972.0,DI,Y,339e8eaa-a3d8-4b9a-b142-a6fc72d2e8aa
-80.4476170428567,43.4599040727558,8099,765,2002-01-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15906,STRATHCONA CRES,36960,150.0,1965.0,DI,Y,4789f5fa-5f4f-4549-8234-8f36d7bdcb5d
-80.4427425948812,43.4608762190865,8100,789,2005-03-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,15933,CONFEDERATION DR,7780,150.0,1966.0,CI,Y,2214ace2-b33f-418c-b5e4-3c8b00982643
-80.4620678167132,43.4318374722014,8101,390,2002-01-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13319,DIXON ST,76462,150.0,2010.0,PVC,N,b41985d3-e150-4ca2-9526-706f832ae5d1
-80.4670971018821,43.4518213691833,8102,247,1997-04-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9881,DUMFRIES AVE,133956,150.0,2016.0,PVC,N,7bd1f822-e18c-483d-af1a-2a91b07aca32
-80.4536046897993,43.4329588576171,8103,1262,2008-12-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10005,FOURTH AVE,133994,150.0,2017.0,PVC,N,4c98e97f-450e-44dc-b730-29c55da4e448
-80.439172617277,43.4550047457905,8104,1381,2009-03-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23188,INDIAN RD,20250,150.0,1967.0,CI,Y,77c07093-0207-4780-91f5-c9bad525d07e
-80.4928129641273,43.4549571236296,8105,20,2001-05-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11079,VICTORIA ST N,98272,600.0,2008.0,PVC,N,01760f39-51cd-4aa2-b1aa-823cf6ed7682
-80.5078210818357,43.4322618857906,8106,328,2004-09-16 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,20668,GATEWOOD RD,15930,450.0,1956.0,CI,Y,8cbd8754-67bd-433f-8452-b951ba4f1900
-80.5370289904866,43.4418896957856,8107,913,2002-04-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6094,WESTWOOD DR,42910,300.0,1969.0,DI,Y,05b7b39e-b41f-4efc-845e-d781bccafb33
-80.5084611835503,43.4358644950258,8108,398,2000-12-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6513,HEARTH CRES,18320,150.0,1958.0,CI,Y,d8149e57-7754-4cf4-ad28-6e261d415bc1
-80.4884319990736,43.4484473973326,8109,979,1997-06-28 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6813,CHARLES ST E,2500,300.0,1970.0,DI,N,e3c422c8-5749-4d35-8ea4-6a9b5ef649ca
-80.4377354821062,43.4362625534589,8110,449,2004-02-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23059,FERGUS AVE,14280,200.0,1959.0,CI,N,bbd14b32-61d1-4815-9094-388fcf13aa8f
-80.5322038371804,43.4420608948539,8111,1219,2008-04-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8673,MARKWOOD DR,86864,150.0,1968.0,DI,Y,7047967f-ea08-4220-b05b-ab852733ace4
-80.4703406515507,43.4579028564909,8112,155,2003-02-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9762,BECKER ST,1830,150.0,1952.0,CI,Y,4486aaa0-5c79-474f-825c-039409076f36
-80.4511915253122,43.4230177843795,8113,1362,2009-02-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,21842,WOODHAVEN RD,43920,150.0,1954.0,CI,Y,967c2f9c-3b7f-43a6-9991-07c1256b9e90
-80.5169189527525,43.4287982246907,8114,737,2003-12-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6214,BUTTONWOOD DR,5160,150.0,1963.0,CI,Y,3db8d328-b571-4721-8912-a44e35f37fed
-80.4535715041152,43.4440916819636,8115,684,2005-02-10 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22896,DALEWOOD DR,8890,150.0,1966.0,CI,N,19a8879c-3cda-499b-b5e7-156d16725ea7
-80.4589831776774,43.4534140324227,8116,402,1999-03-12 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9932,KENWOOD DR,21210,150.0,1958.0,CI,Y,697807fd-ba61-45a9-aa03-30de0a1d8ddb
-80.4513749447578,43.4406625429507,8117,401,1998-06-29 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,13226,KENNETH AVE,21040,150.0,1958.0,CI,Y,264d941b-00d2-4e74-a13b-905bc4881fea
-80.4435511280429,43.4556446425053,8118,849,2001-10-22 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23224,OLD YORK CRES,28590,150.0,1967.0,DI,Y,d5e4cacd-3211-40a0-a371-022ee2f0a79a
-80.4857453119501,43.4601196215637,8119,980,2001-07-31 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11111,WELLINGTON ST N,41640,200.0,1975.0,DI,Y,bf75087f-de93-4c9e-919a-955dbfb2a646
-80.4561816013782,43.4250383697794,8120,1197,2008-02-11 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10737,HARBER AVE,18070,200.0,1953.0,CI,Y,3afe0e4d-a1c0-4be4-aa28-6835a864c99c
-80.5001495709915,43.4511346439254,8121,72,2003-03-24 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,8795,JOSEPH ST,59980,150.0,1933.0,CI,Y,81183cc1-ae65-476c-8644-18479ce17246
-80.5042021763691,43.4431668821553,8122,1867,2013-01-28 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,8534,WEST AVE,41850,200.0,1992.0,DI,Y,c048cdf1-5d25-45a3-81d3-9e6ca55ecd03
-80.4566562154875,43.4344998008199,8123,1868,2013-01-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,PRESSURE,Y,Y,Y,Y,Y,Y,CATEGORY 1,13173,FIRST AVE,14390,150.0,1957.0,CI,Y,413023ac-38ef-48af-97a6-f54c66ae58c6
-80.4716799081234,43.4419317139899,8124,1869,2013-01-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,SOILS,Y,Y,Y,Y,Y,Y,CATEGORY 1,9233,KING ST E,94198,150.0,1920.0,CI,Y,af9300a0-87b7-4523-a356-4f96b8d092c2
-80.4579198221934,43.4536454318789,8125,1870,2013-01-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,9931,LYNDHURST DR,24640,150.0,1958.0,CI,Y,d7949b54-e356-42fc-b364-2b7e6e5d9994
-80.4503720347472,43.4534948486929,8126,1871,2013-01-25 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,23146,HICKSON DR,18680,150.0,1960.0,CI,Y,7768cf78-162d-4f5b-81f6-c2c63f80a303
-80.445292151779,43.4636261766427,8127,1872,2013-01-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,10273,HALIFAX DR,17800,150.0,1966.0,CI,Y,d7deebfa-ef2d-4e6c-9970-1fb02fd99b01
-80.5068317743118,43.4175707696106,8128,1873,2013-01-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,6407,WILLIAMSBURG RD,43340,300.0,1959.0,CI,Y,47c8909d-3344-44e8-8adb-d1a9f2965ca0
-80.5276490045623,43.4465836761657,8129,1874,2013-01-18 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,8719,INWOOD DR,20430,150.0,1966.0,CI,Y,295e4bd6-f8bb-418f-87b9-ddeeba7d4253
-80.4473452568233,43.4587232968056,8130,1875,2013-01-08 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,15863,CARSON DR,5620,200.0,1966.0,DI,Y,29c4ea15-0523-4643-b072-fbec8d3eefd4
-80.4940862284898,43.4271591223586,8131,1876,2013-01-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,6578,YAGER AVE,44190,150.0,1959.0,CI,Y,184207f2-bc07-4afb-a7d1-2fad567223f1
-80.4775016777992,43.4315569901761,8133,1878,2013-01-01 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,AGE,Y,Y,Y,Y,Y,Y,CATEGORY 1,11523,HOFFMAN ST,19660,150.0,1956.0,CI,N,a1bf6fcb-9747-4cac-9926-ceffdd0d96e0
-80.5084872326287,43.4222443980187,8134,1879,2013-01-04 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,6515,SWEETBRIAR DR,37210,150.0,1962.0,DI,Y,f4388e66-4ba0-4ab2-9f4c-def01118892a
-80.5046115295387,43.4329985130798,8135,1880,2013-01-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,20672,VISTA CRES,133134,150.0,2016.0,PVC,N,477660df-e416-4434-9b84-cd567be2bbaa
-80.4872174746856,43.4720693109377,8136,1881,2013-01-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10450,DOWNEY ST,9990,150.0,1955.0,CI,Y,c68fe6bf-25de-4cce-b961-20847986e91a
-80.500832590698,43.4296917350171,8137,1882,2013-01-05 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CORROSION,COMBINATION,Y,Y,Y,Y,Y,Y,CATEGORY 1,70062,MEADOW CRES,90256,150.0,1969.0,DI,Y,0fe7f048-b29f-41b9-addc-1a79a5c882ad
-80.4402495737358,43.4483548673199,8138,1884,2013-01-06 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,CIRCUMFERENTIAL,CORROSION,Y,Y,Y,Y,Y,Y,CATEGORY 1,23240,CONWAY DR,7950,150.0,1966.0,CI,Y,cabf1725-4aa0-4a41-925e-0fbb8969cc83
-80.4942947924773,43.4021788413485,8139,1131,2007-04-27 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,9723,BLEAMS RD,85956,450.0,2002.0,PVC,Y,0650baf9-cf34-4097-8c0d-d902edbcecff
-80.5298337271938,43.424403616277,8141,982,2000-08-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5421,WESTHEIGHTS DR,42320,200.0,1975.0,DI,Y,24f98ea7-3505-4cec-acf1-5ae6b28d3f82
-80.4305036658332,43.4294472834986,8142,522,2006-03-15 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,22200,MORGAN AVE,27320,150.0,1961.0,CI,Y,1cb8499b-eaa9-436e-b33b-7282275923a5
-80.5141838028954,43.4280347074737,8143,584,2002-01-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6217,FOREST HILL DR,14870,200.0,1962.0,CI,Y,66567f74-cb58-4ed8-82a5-2e50b9e2275c
-80.530740191598,43.4400214230053,8144,1280,1998-11-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,5684,INGLESIDE DR,64610,150.0,1970.0,PVC,Y,e6a729dc-bf79-4157-b4dd-f8c8283727d9
-80.5097648160508,43.4259890532761,8145,596,2000-02-09 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6499,VILLAGE RD,40150,150.0,1962.0,CI,Y,59e316f7-e7f8-4a20-ae78-72086e387d4f
-80.46333219769,43.4334419913955,8146,392,1997-01-29 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10083,DOON RD,9590,150.0,1958.0,CI,Y,5e658d93-ccdd-4716-b6a7-7a6715367176
-80.478991237854,43.4380985111577,8147,1217,2008-04-03 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6899,COURTLAND AVE E,8490,300.0,2015.0,DI,N,8becf031-fdd3-4695-8a73-ca081c96009c
-80.4710995843021,43.450148624496,8148,131,2006-02-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,11496,EAST AVE,78574,300.0,1939.0,CI,Y,eac5d3c7-d709-48a6-858c-c4b509de389b
-80.4843808353865,43.4702545692515,8149,79,2002-08-23 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10381,LANCASTER ST W,23310,450.0,1937.0,CI,Y,e2b90acc-7b42-4325-9294-d0635e0ba972
-80.4655914587121,43.4379387646759,8150,74,1998-07-07 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10067,ROCKWAY DR,33050,300.0,1935.0,CI,Y,7dc03fb5-6544-48b4-a61b-c07177bfd0bf
-80.4400141224931,43.4255613126634,8151,564,2006-11-14 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10973,KINGSWAY DR,22360,450.0,1962.0,CI,Y,48ca9949-55bc-4765-8453-3e9e8e589e8b
-80.461673681584,43.4428479727588,8152,202,2003-03-02 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,10135,CLIVE RD,69385,150.0,2008.0,PVC,N,9d838527-18e6-46a9-a20d-d648a6f7b81c
-80.4376237083255,43.4470485403557,8153,861,2003-02-19 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,23216,GAY CRES,16000,150.0,1967.0,CI,Y,f328c4ed-5175-4d29-8ac1-b523f91fe037
-80.5213600652494,43.4214123944923,8154,873,2003-11-13 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6205,FORESTWOOD DR,15060,150.0,1968.0,CI,Y,3e9c0845-8103-42f2-8f0b-7fda7ed15d99
-80.5122535868872,43.4244448179642,8155,598,2006-10-26 00:00:00+00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,CATEGORY 1,6288,GREENBROOK DR,76497,200.0,2010.0,HDPE,N,aded76d4-2d11-4602-8d8b-b590fc240afa
