longitude,latitude,incident_date,break_type,break_nature,break_apparent_cause,break_categorization,asset_size,asset_year_installed,asset_material,num_breaks,age_at_break,positive_pressure_maintaned,air_gap_maintaned,mechanical_removal,flushing_excavation,higher_velocity_flushing,anode_installed,asset_exists,connections,failure_rate
-80.501249951028,43.4270844053513,2010-01-12,0,0,5,0,150.0,1958-01-01,1,2,52.0,1,1,1,1,1,1,1,2,0.04
-80.4965637623951,43.4553574792725,2010-05-16,0,0,0,0,450.0,1960-01-01,1,1,50.0,1,1,1,1,1,1,1,1,0.02
-80.5192823742612,43.4280792422896,2011-02-18,0,0,0,0,150.0,1964-01-01,1,5,47.0,1,1,1,1,1,1,1,5,0.11
-80.460531965553,43.4575379332968,2011-02-23,0,0,1,0,150.0,1954-01-01,1,1,57.0,1,1,1,1,1,1,1,2,0.02
-80.4403113228643,43.4483190368732,2007-03-19,0,0,3,0,150.0,1966-01-01,1,4,41.0,1,1,1,1,1,1,1,7,0.1
-80.4774677348137,43.4672886515047,2010-10-25,0,3,1,0,150.0,1957-01-01,1,10,53.0,1,1,1,1,1,1,1,10,0.19
-80.5269351032215,43.4503303188184,2011-03-11,0,0,0,0,100.0,1956-01-01,1,3,55.0,1,1,1,1,1,1,1,7,0.05
-80.4616791450418,43.4651293863581,2010-02-12,0,0,5,0,200.0,1963-01-01,1,3,47.0,1,1,1,1,1,1,1,3,0.06
-80.5088565586513,43.4353358688465,2011-01-27,0,1,1,0,150.0,1958-01-01,1,1,53.0,1,1,1,1,1,1,1,3,0.02
-80.439424470446,43.3986281617179,2010-05-20,0,1,2,0,200.0,1974-01-01,4,6,36.0,1,1,1,1,1,1,1,6,0.17
-80.5075118192148,43.4314595110788,2007-02-12,0,1,4,0,150.0,1958-01-01,1,2,49.0,1,1,1,1,1,1,1,2,0.04
-80.4616473138886,43.4480687448657,2011-01-26,0,2,0,0,150.0,1962-01-01,1,3,49.0,1,1,1,1,1,1,1,4,0.06
-80.47011788396,43.4427650194684,2010-01-06,0,2,1,0,150.0,1952-01-01,1,12,58.0,1,1,1,1,1,1,1,13,0.21
-80.5120430231975,43.4292254592096,2010-09-09,0,3,1,0,200.0,1960-01-01,1,3,50.0,1,1,1,1,1,1,1,3,0.06
-80.4586107630402,43.4582645616411,2007-11-30,0,0,2,0,300.0,1955-01-01,1,1,52.0,1,1,1,1,1,1,1,2,0.02
-80.4389705176032,43.4577491987428,2011-01-10,0,0,1,0,150.0,1966-01-01,1,1,45.0,1,1,1,1,1,1,1,3,0.02
-80.4461082533268,43.4595346196187,2010-10-18,0,0,0,0,150.0,1965-01-01,4,3,45.0,1,1,1,1,1,1,1,8,0.07
-80.4625174511444,43.4843362854462,2010-03-20,0,0,2,0,150.0,1967-01-01,1,3,43.0,1,1,1,1,1,1,1,3,0.07
-80.4618892754517,43.4284489582197,2007-12-01,0,4,0,0,150.0,1958-01-01,1,5,49.0,1,1,1,1,1,1,1,6,0.1
-80.5148758998099,43.4226209657273,2007-02-11,0,0,4,0,150.0,1965-01-01,1,1,42.0,1,1,1,1,1,1,1,7,0.02
-80.4394436588229,43.4488212793054,2010-02-23,0,0,0,0,150.0,1966-01-01,1,4,44.0,1,1,1,1,1,1,1,4,0.09
-80.4428806230892,43.458855071129,2011-02-06,0,0,4,0,200.0,1965-01-01,4,1,46.0,1,1,1,1,1,1,1,3,0.02
-80.4342077101824,43.4526967895734,2007-02-04,0,0,2,0,150.0,1967-01-01,4,3,40.0,1,1,1,1,1,1,1,3,0.08
-80.5083419282148,43.4266699154804,2007-11-26,0,4,0,0,150.0,1962-01-01,1,10,45.0,1,1,1,1,1,1,1,11,0.22
-80.4770885303802,43.467395117691,2011-01-20,0,2,4,0,150.0,1957-01-01,1,10,54.0,1,1,1,1,1,1,1,10,0.19
-80.493849391618,43.4342754805773,2007-04-13,0,4,2,0,150.0,1958-01-01,1,3,49.0,1,1,1,1,1,1,1,3,0.06
-80.5111803638369,43.4414332268786,2010-04-09,0,1,2,0,150.0,1953-01-01,1,1,57.0,1,1,1,1,1,1,1,1,0.02
-80.5500265383728,43.4344974872901,2010-07-05,0,1,4,0,150.0,1995-01-01,6,2,15.0,1,1,1,1,1,1,1,2,0.13
-80.447948740098,43.4592775595681,2007-02-08,0,0,4,0,200.0,1966-01-01,4,6,41.0,1,1,1,1,1,1,1,6,0.15
-80.510174634484,43.4183199960295,2011-02-18,0,0,1,0,150.0,1953-01-01,1,2,58.0,1,1,1,1,1,1,1,3,0.03
-80.4448571872038,43.459961772347,2010-10-17,0,0,0,0,150.0,1965-01-01,4,4,45.0,1,1,1,1,1,1,1,8,0.09
-80.5275830377595,43.4464795814773,2010-12-24,0,0,1,0,150.0,1966-01-01,1,6,44.0,1,1,1,1,1,1,1,6,0.14
-80.4722656461699,43.4578198278018,2007-02-10,0,4,4,0,150.0,1955-01-01,1,9,52.0,1,1,1,1,1,1,1,8,0.17
-80.4544374444492,43.4395912808656,2011-11-17,0,0,0,0,150.0,1959-01-01,1,4,52.0,1,1,1,1,1,1,1,4,0.08
-80.4501337996313,43.4243083094117,2010-12-27,0,0,1,0,150.0,1954-01-01,1,2,56.0,1,1,1,1,1,1,1,2,0.04
-80.4491159661752,43.4604334142665,2011-09-29,0,1,1,0,200.0,1966-01-01,4,1,45.0,1,1,1,1,1,1,1,3,0.02
-80.4717472560426,43.4174997782059,2011-11-11,0,0,4,0,150.0,1971-01-01,1,2,40.0,1,1,1,1,1,1,1,2,0.05
-80.4506675824396,43.4524597417432,2010-02-09,0,0,4,0,100.0,1960-01-01,1,1,50.0,1,1,1,1,1,1,1,1,0.02
-80.5279716976598,43.4402837699434,2007-07-19,0,1,4,0,150.0,1972-01-01,4,7,35.0,1,1,1,1,1,1,1,7,0.2
-80.4815126341543,43.4663400587923,2011-10-06,0,0,4,0,150.0,1947-01-01,1,2,64.0,1,1,1,1,1,1,1,2,0.03
-80.4616345556683,43.4351194503964,2010-01-04,0,0,0,0,150.0,1957-01-01,1,3,53.0,1,1,1,1,1,1,1,5,0.06
-80.474375232426,43.4596932099122,2011-07-02,0,1,2,0,150.0,1950-01-01,1,6,61.0,1,1,1,1,1,1,1,2,0.1
-80.4361526873668,43.446481587077,2011-01-04,0,0,5,0,150.0,1966-01-01,4,2,45.0,1,1,1,1,1,1,1,3,0.04
-80.4698484222818,43.4690273311281,2011-01-15,0,0,1,0,200.0,1962-01-01,1,7,49.0,1,1,1,1,1,1,1,4,0.14
-80.4761470157746,43.467665139649,2010-10-25,0,3,1,0,150.0,1957-01-01,1,10,53.0,1,1,1,1,1,1,1,10,0.19
-80.4430094169633,43.4432102197701,2010-11-05,0,0,1,0,150.0,1963-01-01,1,5,47.0,1,1,1,1,1,1,1,5,0.11
-80.5064136000716,43.4284931373224,2010-01-08,0,0,1,0,200.0,1957-01-01,1,5,53.0,1,1,1,1,1,1,1,6,0.09
-80.5187444368069,43.4273740135107,2007-02-18,0,0,4,0,150.0,1964-01-01,1,5,43.0,1,1,1,1,1,1,1,5,0.12
-80.4861834765806,43.4838267521682,2010-06-17,0,1,2,0,150.0,1958-01-01,1,8,52.0,1,1,1,1,1,1,1,11,0.15
-80.4641501530606,43.4333697347187,2007-11-25,0,0,0,0,150.0,1958-01-01,1,4,49.0,1,1,1,1,1,1,1,4,0.08
-80.5276119551234,43.4248845769815,2007-06-20,0,4,4,0,150.0,1972-01-01,4,2,35.0,1,1,1,1,1,1,1,3,0.06
-80.4415897552698,43.4454409872219,2010-12-13,0,1,1,0,150.0,1965-01-01,1,3,45.0,1,1,1,1,1,1,1,3,0.07
-80.4558547631573,43.4291260535921,2011-07-26,0,1,2,0,150.0,1960-01-01,1,8,51.0,1,1,1,1,1,1,1,8,0.16
-80.5075476748231,43.4244039620909,2010-01-06,0,0,1,0,150.0,1962-01-01,1,2,48.0,1,1,1,1,1,1,1,2,0.04
-80.4622412697458,43.4502376645558,2010-02-18,0,0,0,0,100.0,1959-01-01,1,1,51.0,1,1,1,1,1,1,1,2,0.02
-80.5036437391832,43.4284908226766,2011-01-11,0,0,1,0,100.0,1958-01-01,4,1,53.0,1,1,1,1,1,1,1,6,0.02
-80.4720857137464,43.4576544067779,2011-06-27,0,3,0,0,150.0,1955-01-01,1,9,56.0,1,1,1,1,1,1,1,8,0.16
-80.4655649083458,43.4342568257066,2010-10-08,0,1,2,0,150.0,1960-01-01,1,4,50.0,1,1,1,1,1,1,1,4,0.08
-80.4361798368745,43.4528919922486,2010-04-12,0,0,2,0,150.0,1967-01-01,1,2,43.0,1,1,1,1,1,1,1,7,0.05
-80.5127527509824,43.4285153525685,2010-02-21,0,0,0,0,150.0,1962-01-01,1,1,48.0,1,1,1,1,1,1,1,3,0.02
-80.4378187556359,43.4521402642735,2007-01-28,0,0,2,0,150.0,1967-01-01,1,5,40.0,1,1,1,1,1,1,1,7,0.12
-80.4849181340399,43.4501204122864,2011-08-30,0,2,1,0,150.0,1922-01-01,1,2,89.0,1,1,1,1,1,1,1,2,0.02
-80.4759874253847,43.4677123492793,2011-03-07,0,0,0,0,150.0,1957-01-01,1,10,54.0,1,1,1,1,1,1,1,10,0.19
-80.4477548150263,43.4241381232354,2010-12-17,0,2,0,0,200.0,1954-01-01,1,2,56.0,1,1,1,1,1,1,1,2,0.04
-80.4749092019395,43.4680150774939,2007-09-24,0,4,4,0,150.0,1924-01-01,1,3,83.0,1,1,1,1,1,1,1,5,0.04
-80.4750588838453,43.4069598754962,2010-02-16,0,0,2,0,150.0,1976-01-01,4,1,34.0,1,1,1,1,1,1,1,1,0.03
-80.4440005504763,43.4422133206193,2010-10-25,0,0,0,0,150.0,1962-01-01,1,5,48.0,1,1,1,1,1,1,1,5,0.1
-80.5046240780703,43.4322892763627,2010-01-26,0,3,5,0,150.0,1956-01-01,1,7,54.0,1,1,1,1,1,1,1,7,0.13
-80.445416786262,43.4590253618121,2010-02-25,0,0,0,0,150.0,1965-01-01,4,2,45.0,1,1,1,1,1,1,1,3,0.04
-80.4667572618978,43.4809842625779,2010-09-21,0,0,1,0,150.0,1964-01-01,1,4,46.0,1,1,1,1,1,1,1,4,0.09
-80.5141334831078,43.428987568573,2010-03-01,0,0,0,0,150.0,1962-01-01,1,5,48.0,1,1,1,1,1,1,1,5,0.1
-80.4521085129883,43.4232151079304,2011-01-04,0,0,0,0,150.0,1954-01-01,1,2,57.0,1,1,1,1,1,1,1,2,0.04
-80.4356411932249,43.4460131546916,2011-04-08,0,0,6,0,150.0,1966-01-01,4,2,45.0,1,1,1,1,1,1,1,3,0.04
-80.4634808603772,43.451876779596,2011-01-03,0,0,5,0,150.0,1955-01-01,1,3,56.0,1,1,1,1,1,1,1,4,0.05
-80.4694553215603,43.4412595210635,2011-02-11,0,2,0,0,300.0,1947-01-01,1,1,64.0,1,1,1,1,1,1,1,1,0.02
-80.486798093352,43.4842485701388,2010-09-08,0,1,2,0,150.0,1958-01-01,1,3,52.0,1,1,1,1,1,1,1,11,0.06
-80.4697398287774,43.4429481627677,2007-03-06,0,2,0,0,150.0,1952-01-01,1,12,55.0,1,1,1,1,1,1,1,13,0.22
-80.5107185049522,43.4188123552034,2011-03-02,0,2,0,0,150.0,1953-01-01,1,3,58.0,1,1,1,1,1,1,1,3,0.05
-80.4740468652175,43.4425521427677,2010-10-18,0,1,1,0,150.0,1925-01-01,1,4,85.0,1,1,1,1,1,1,1,4,0.05
-80.461211877671,43.4582549062739,2010-10-06,0,0,0,0,150.0,1954-01-01,1,4,56.0,1,1,1,1,1,1,1,2,0.07
-80.4300640754731,43.4292237511641,2011-09-21,0,1,0,0,150.0,1961-01-01,1,7,50.0,1,1,1,1,1,1,1,8,0.14
-80.4740209347024,43.4425839890187,2010-10-18,0,0,1,0,150.0,1925-01-01,1,4,85.0,1,1,1,1,1,1,1,4,0.05
-80.5090104525185,43.4475376646911,2010-06-21,0,3,5,0,450.0,1965-01-01,4,1,45.0,1,1,1,1,1,1,1,1,0.02
-80.4040462703145,43.392423763597,2010-02-05,0,2,4,0,200.0,2005-01-01,6,1,5.0,1,1,1,1,1,1,1,1,0.2
-80.4866353847242,43.4841358549784,2010-06-11,0,1,1,0,150.0,1958-01-01,1,3,52.0,1,1,1,1,1,1,1,11,0.06
-80.522745251929,43.4328719061574,2007-10-28,0,0,2,0,300.0,1964-01-01,1,1,43.0,1,1,1,1,1,1,1,1,0.02
-80.4935593819526,43.4343803835004,2007-02-17,0,0,2,0,150.0,1958-01-01,1,3,49.0,1,1,1,1,1,1,1,3,0.06
-80.4333330166739,43.4341356080165,2007-11-23,0,0,2,0,150.0,1964-01-01,1,5,43.0,1,1,1,1,1,1,1,4,0.12
-80.4896200208502,43.4499475057808,2010-08-09,0,1,1,0,300.0,1974-01-01,4,1,36.0,1,1,1,1,1,1,1,2,0.03
-80.5259415088316,43.4517352111714,2010-12-24,0,2,0,0,150.0,1954-01-01,1,6,56.0,1,1,1,1,1,1,1,7,0.11
-80.418789905176,43.4247610558712,2005-09-11,0,4,4,0,150.0,1981-01-01,4,3,24.0,1,1,1,1,1,1,1,5,0.12
-80.5338395398893,43.4428701471827,2006-12-04,0,4,4,0,300.0,1971-01-01,4,8,35.0,1,1,1,1,1,1,1,8,0.23
-80.4627303800601,43.4569578029051,2001-12-13,0,4,4,0,150.0,1955-01-01,1,1,46.0,1,1,1,1,1,1,1,1,0.02
-80.4278068347262,43.4317422199054,2008-03-22,0,4,4,0,150.0,1961-01-01,1,9,47.0,1,1,1,1,1,1,1,9,0.19
-80.5242261760234,43.4387210539291,2002-12-31,0,4,4,0,300.0,1968-01-01,4,3,34.0,1,1,1,1,1,1,1,3,0.09
-80.4450451478053,43.4428069861878,1998-01-24,0,4,4,0,150.0,1963-01-01,1,5,35.0,1,1,1,1,1,1,1,5,0.14
-80.4494877836275,43.435070834391,2001-02-26,0,4,4,0,150.0,1999-01-01,6,1,2.0,1,1,1,1,1,1,1,2,0.5
-80.5313294171068,43.4488674286232,1998-11-27,0,4,4,0,150.0,1966-01-01,1,4,32.0,1,1,1,1,1,1,1,4,0.12
-80.4496299248895,43.4604393162155,2002-04-15,0,4,4,0,150.0,1967-01-01,1,2,35.0,1,1,1,1,1,1,1,3,0.06
-80.4497649208104,43.4251940220282,2002-12-22,0,4,4,0,200.0,1954-01-01,1,2,48.0,1,1,1,1,1,1,1,2,0.04
-80.4699039833709,43.4428686408802,2001-01-08,0,4,4,0,150.0,1952-01-01,1,12,49.0,1,1,1,1,1,1,1,13,0.24
-80.4151256421171,43.4418562983049,2005-09-09,0,4,4,0,150.0,1995-01-01,6,3,10.0,1,1,1,1,1,1,1,4,0.3
-80.517659546999,43.4314193821732,2000-01-05,0,4,4,0,150.0,1967-01-01,1,2,33.0,1,1,1,1,1,1,1,2,0.06
-80.5162982542148,43.4224931970278,1998-11-01,0,4,4,0,150.0,1974-01-01,1,1,24.0,1,1,1,1,1,1,1,6,0.04
-80.4485470414166,43.4604530991081,1999-11-07,0,4,4,0,150.0,1966-01-01,1,2,33.0,1,1,1,1,1,1,1,2,0.06
-80.4976306982551,43.425238852932,2009-11-02,0,4,4,0,150.0,1958-01-01,1,5,51.0,1,1,1,1,1,1,1,5,0.1
-80.4314477190917,43.4343408235503,1997-01-15,0,4,4,0,150.0,1967-01-01,1,3,30.0,1,1,1,1,1,1,1,6,0.1
-80.5028692773508,43.4259497004113,2003-02-01,0,4,4,0,150.0,1958-01-01,1,7,45.0,1,1,1,1,1,1,1,8,0.16
-80.506848931859,43.4228171384301,2009-09-11,0,4,4,0,150.0,1961-01-01,1,4,48.0,1,1,1,1,1,1,1,5,0.08
-80.4607999941356,43.4390446953068,1999-01-01,0,4,4,0,150.0,1952-01-01,1,11,47.0,1,1,1,1,1,1,1,11,0.23
-80.5331634353682,43.439993515751,1997-09-07,0,4,4,0,150.0,1969-01-01,4,6,28.0,1,1,1,1,1,1,1,7,0.21
-80.4743568655336,43.4295036084089,2016-06-09,0,4,4,0,300.0,1967-01-01,4,1,49.0,1,1,1,1,1,1,1,1,0.02
-80.4169578295041,43.4241027990982,2016-06-09,0,4,4,0,150.0,1981-01-01,4,1,35.0,1,1,1,1,1,1,1,2,0.03
-80.4620024116247,43.4484022889433,2016-06-09,0,4,4,0,150.0,1958-01-01,1,1,58.0,1,1,1,1,1,1,1,2,0.02
-80.4394514624771,43.3985050511874,2016-07-05,0,4,4,0,200.0,1974-01-01,4,6,42.0,1,1,1,1,1,1,1,6,0.14
-80.4093462955578,43.3933503356634,2016-07-05,0,4,4,0,200.0,1980-01-01,4,2,36.0,1,1,1,1,1,1,1,2,0.06
-80.4395388820516,43.3991454141975,2016-07-07,0,4,4,0,300.0,1974-01-01,4,1,42.0,1,1,1,1,1,1,1,1,0.02
-80.4330941190066,43.3932616006197,2016-07-12,0,4,4,0,200.0,1977-01-01,4,2,39.0,1,1,1,1,1,1,1,2,0.05
-80.4554733955392,43.3946566608843,2016-07-21,0,4,4,0,300.0,1975-01-01,0,1,41.0,1,1,1,1,1,1,1,1,0.02
-80.4752223511478,43.4379296193973,2016-07-27,0,4,4,0,150.0,1949-01-01,1,2,67.0,1,1,1,1,1,1,1,2,0.03
-80.5399256495246,43.4438442905157,2016-08-07,0,4,4,0,200.0,1983-01-01,4,1,33.0,1,1,1,1,1,1,1,1,0.03
-80.472309875579,43.4578604893515,2016-09-02,0,4,4,0,150.0,1955-01-01,1,9,61.0,1,1,1,1,1,1,1,8,0.15
-80.4948319444935,43.4227919367478,2016-09-27,0,4,4,0,200.0,1969-01-01,1,2,47.0,1,1,1,1,1,1,1,2,0.04
-80.4386075557381,43.4493058450242,2016-10-05,0,4,4,0,150.0,1966-01-01,1,2,50.0,1,1,1,1,1,1,1,2,0.04
-80.4282985139048,43.4367107490708,2016-10-11,0,4,4,0,150.0,1987-01-01,4,1,29.0,1,1,1,1,1,1,1,1,0.03
-80.5189433476286,43.427090545536,2016-10-14,0,4,4,0,150.0,1964-01-01,1,5,52.0,1,1,1,1,1,1,1,5,0.1
-80.462478199794,43.4593882135432,2016-10-17,0,4,4,0,150.0,1954-01-01,1,1,62.0,1,1,1,1,1,1,1,1,0.02
-80.4477506136123,43.4423697439371,2016-11-11,0,4,4,0,150.0,1959-01-01,1,10,57.0,1,1,1,1,1,1,1,10,0.18
-80.4589537271339,43.4534400201127,2016-12-11,0,4,4,0,150.0,1958-01-01,1,4,58.0,1,1,1,1,1,1,1,4,0.07
-80.4649224966241,43.4617914271115,2016-12-13,0,4,4,0,150.0,1952-01-01,1,1,64.0,1,1,1,1,1,1,1,1,0.02
-80.5209197109038,43.4319895924986,2016-12-16,0,4,4,0,200.0,1967-01-01,4,2,49.0,1,1,1,1,1,1,1,1,0.04
-80.5052538734753,43.4243070085141,2016-12-27,0,4,4,0,150.0,1961-01-01,1,3,55.0,1,1,1,1,1,1,1,5,0.05
-80.4581174012054,43.4519710163837,2016-12-27,0,4,4,0,150.0,1958-01-01,1,1,58.0,1,1,1,1,1,1,1,5,0.02
-80.4633759829711,43.4820017723118,2016-12-29,0,4,4,0,150.0,1964-01-01,1,3,52.0,1,1,1,1,1,1,1,3,0.06
-80.4881495424015,43.4500063381358,2017-01-03,0,4,4,0,200.0,1961-01-01,1,1,56.0,1,1,1,1,1,0,1,1,0.02
-80.4482407151608,43.4580607476461,2017-01-04,0,4,4,0,150.0,1965-01-01,4,2,52.0,1,1,1,1,1,1,1,1,0.04
-80.4858253549546,43.483584115931,2017-01-04,0,4,4,0,150.0,1958-01-01,1,8,59.0,1,1,1,1,1,1,1,11,0.14
-80.4537584548859,43.4220591822409,2017-01-05,0,4,4,0,150.0,1954-01-01,1,1,63.0,1,1,1,1,1,1,1,1,0.02
-80.4723335476781,43.4578822522445,2017-01-08,0,4,4,0,150.0,1955-01-01,1,9,62.0,1,1,1,1,1,0,1,8,0.15
-80.4339061285367,43.4528082988924,2017-01-13,0,4,4,0,150.0,1967-01-01,1,5,50.0,1,1,1,1,1,1,1,5,0.1
-80.5049305189317,43.4323191050295,2017-01-15,0,4,4,0,150.0,1956-01-01,1,7,61.0,1,1,1,1,1,1,1,7,0.11
-80.4480297533698,43.4264250005954,2017-01-17,0,4,4,0,150.0,1957-01-01,1,1,60.0,1,1,1,1,1,1,1,3,0.02
-80.4636547130796,43.4420183038052,2017-01-20,0,4,4,0,150.0,1948-01-01,1,1,69.0,1,1,1,1,1,1,1,1,0.01
-80.5193568758277,43.4252334176434,2017-01-20,0,4,4,0,200.0,1962-01-01,1,1,55.0,1,1,1,1,1,1,1,6,0.02
-80.519700832004,43.4315137795062,2017-01-27,0,4,4,0,150.0,1967-01-01,1,6,50.0,1,1,1,1,1,1,1,6,0.12
-80.4362376980534,43.4519932054877,2017-01-27,0,4,4,0,150.0,1967-01-01,1,1,50.0,1,1,1,1,1,1,1,2,0.02
-80.5144923855117,43.4260489992382,2017-02-03,0,4,4,0,150.0,1960-01-01,1,4,57.0,1,1,1,1,1,1,1,10,0.07
-80.5156778596301,43.4415014582893,2014-02-19,0,4,4,0,150.0,1947-01-01,1,1,67.0,1,1,1,1,1,1,1,1,0.01
-80.5155012854802,43.423895562197,2018-12-14,0,4,4,0,150.0,1965-01-01,1,5,53.0,1,1,1,1,1,1,1,7,0.09
-80.5064956530881,43.4422150962368,2018-11-30,0,4,4,0,150.0,1953-01-01,1,1,65.0,1,1,1,1,1,1,1,2,0.02
-80.5152596610629,43.4240417494412,2018-12-14,0,4,4,0,150.0,1965-01-01,1,5,53.0,1,1,1,1,1,1,1,7,0.09
-80.4597708714658,43.4385499424093,2018-01-01,0,4,4,0,150.0,1952-01-01,1,11,66.0,1,1,1,1,1,1,1,11,0.17
-80.5043459048789,43.419624583465,2018-12-25,0,4,4,0,200.0,1968-01-01,4,3,50.0,1,1,1,1,1,1,1,3,0.06
-80.4865311086905,43.4366396007496,2019-01-16,0,4,4,0,300.0,1967-01-01,1,2,52.0,1,1,1,1,1,1,1,3,0.04
-80.4525833708993,43.4379294374552,2018-12-22,0,4,4,0,150.0,1953-01-01,1,2,65.0,1,1,1,1,1,1,1,1,0.03
-80.4510087542056,43.452135230788,2018-12-28,0,4,4,0,150.0,1960-01-01,1,1,58.0,1,1,1,1,1,1,1,1,0.02
-80.4983299378164,43.4647172030327,2018-12-16,0,4,4,0,150.0,1974-01-01,4,1,44.0,1,1,1,1,1,1,1,1,0.02
-80.4992548608588,43.4654989024083,2019-01-30,0,4,4,0,100.0,1954-01-01,1,3,65.0,1,1,1,1,1,1,1,3,0.05
-80.5278684772415,43.4469304133345,2018-11-26,0,4,4,0,150.0,1966-01-01,4,2,52.0,1,1,1,1,1,1,1,2,0.04
-80.4623469283412,43.4448027659587,2019-01-02,0,4,4,0,150.0,1962-01-01,1,2,57.0,1,1,1,1,1,1,1,2,0.04
-80.4559945887262,43.4596130484253,2018-12-16,0,4,4,0,150.0,1959-01-01,1,2,59.0,1,1,1,1,1,1,1,2,0.03
-80.5079617371784,43.4231994127447,2018-12-15,0,4,4,0,150.0,1961-01-01,1,2,57.0,1,1,1,1,1,1,1,5,0.04
-80.4569678398331,43.4287080968204,2018-11-17,0,4,4,0,200.0,1958-01-01,1,6,60.0,1,1,1,1,1,1,1,7,0.1
-80.4548120470691,43.4605083648497,2018-11-07,0,4,4,0,150.0,1958-01-01,1,4,60.0,1,1,1,1,1,1,1,4,0.07
-80.4157041768436,43.4417225803821,2018-12-13,0,4,4,0,150.0,1995-01-01,6,1,23.0,1,1,1,1,1,1,1,4,0.04
-80.4754754153783,43.4380678063925,2019-01-25,0,4,4,0,150.0,1949-01-01,1,2,70.0,1,1,1,1,1,1,1,2,0.03
-80.5035632745585,43.4142846109578,2018-11-29,0,4,4,0,150.0,1980-01-01,4,1,38.0,1,1,1,1,1,1,1,1,0.03
-80.4428023705061,43.443249339053,2018-11-21,0,4,4,0,150.0,1963-01-01,1,5,55.0,1,1,1,1,1,1,1,5,0.09
-80.4502390387294,43.4397295416865,2018-11-28,0,4,4,0,150.0,1958-01-01,1,1,60.0,1,1,1,1,1,1,1,2,0.02
-80.5147055931888,43.4273064439029,2018-11-14,0,4,4,0,150.0,1960-01-01,1,2,58.0,1,1,1,1,1,1,1,2,0.03
-80.5013813188074,43.4306819171759,2018-11-19,0,4,4,0,100.0,1969-01-01,4,3,49.0,1,1,1,1,1,1,1,1,0.06
-80.5200861719295,43.4307252339,2018-12-30,0,4,4,0,200.0,1967-01-01,1,1,51.0,1,1,1,1,1,1,1,1,0.02
-80.4843722143971,43.4699048121307,2019-01-15,0,4,4,0,450.0,1937-01-01,1,6,82.0,1,1,1,1,1,1,1,6,0.07
-80.5286349252456,43.445046254699,2018-11-12,0,4,4,0,300.0,1966-01-01,4,1,52.0,1,1,1,1,1,1,1,1,0.02
-80.5046229487036,43.4141065488344,2018-11-21,0,4,4,0,150.0,1980-01-01,4,1,38.0,1,1,1,1,1,1,1,1,0.03
-80.4844065664074,43.4713249451307,2018-12-21,0,4,4,0,450.0,1937-01-01,1,1,81.0,1,1,1,1,1,1,1,1,0.01
-80.5168616985155,43.4465060288052,2019-01-04,0,4,4,0,300.0,1969-01-01,1,4,50.0,1,1,1,1,1,1,1,7,0.08
-80.4381131656943,43.4560698061207,2019-01-12,0,4,4,0,150.0,1967-01-01,1,7,52.0,1,1,1,1,1,1,1,8,0.13
-80.4423777028037,43.4624163144736,2018-11-24,0,4,4,0,150.0,1966-01-01,1,1,52.0,1,1,1,1,1,1,1,2,0.02
-80.4256793735155,43.432852506111,2018-11-30,0,4,4,0,150.0,1963-01-01,1,2,55.0,1,1,1,1,1,1,1,2,0.04
-80.4699954296295,43.4428243409474,2018-12-02,0,4,4,0,150.0,1952-01-01,1,12,66.0,1,1,1,1,1,1,1,13,0.18
-80.5190231569839,43.4325730910498,2017-11-25,0,4,4,0,150.0,1967-01-01,1,6,50.0,1,1,1,1,1,1,1,6,0.12
-80.4418198909944,43.4499864019503,2017-11-21,0,4,4,0,200.0,1987-01-01,4,1,30.0,1,1,1,1,1,1,1,1,0.03
-80.4406396045076,43.3974246417473,2017-11-14,0,4,4,0,200.0,1971-01-01,4,1,46.0,1,1,1,1,1,1,1,1,0.02
-80.4491420307207,43.4564842198482,2017-11-12,0,4,4,0,150.0,1964-01-01,1,7,53.0,1,1,1,1,1,1,1,8,0.13
-80.4486715977997,43.4292870779418,2017-11-08,0,4,4,0,150.0,1953-01-01,1,1,64.0,1,1,1,1,1,1,1,2,0.02
-80.4330053939557,43.4338286796776,2017-02-16,0,4,4,0,150.0,1964-01-01,1,5,53.0,1,1,1,1,1,1,1,4,0.09
-80.4451851692308,43.435195316738,2017-12-03,0,4,4,0,150.0,1953-01-01,1,4,64.0,1,1,1,1,1,1,1,4,0.06
-80.512683048963,43.4274690264046,2017-12-06,0,4,4,0,150.0,1960-01-01,1,3,57.0,1,1,1,1,1,1,1,4,0.05
-80.4946007838867,43.4690744995881,2017-12-07,0,4,4,0,100.0,1954-01-01,1,1,63.0,1,1,1,1,1,1,1,3,0.02
-80.5085746893401,43.4433488031775,2017-12-09,0,4,4,0,150.0,1953-01-01,1,1,64.0,1,1,1,1,1,1,1,1,0.02
-80.5279702950971,43.4212103607146,2017-12-09,0,4,4,0,150.0,1971-01-01,1,2,46.0,1,1,1,1,1,1,1,2,0.04
-80.513799573304,43.4288736277521,2017-12-12,0,4,4,0,150.0,1962-01-01,1,5,55.0,1,1,1,1,1,1,1,5,0.09
-80.5127665617753,43.4479295368103,2017-12-13,0,4,4,0,150.0,1965-01-01,1,3,52.0,1,1,1,1,1,1,1,4,0.06
-80.4400255196745,43.4541245877657,2017-12-14,0,4,4,0,200.0,1966-01-01,4,2,51.0,1,1,1,1,1,1,1,2,0.04
