break_type,break_nature,break_apparent_cause,break_categorization,asset_size,asset_material,num_breaks,age_at_break,positive_pressure_maintaned,air_gap_maintaned,mechanical_removal,flushing_excavation,higher_velocity_flushing,anode_installed,asset_exists,failure_rate
0,4,4,0,150.0,1,4,38,1,1,1,1,1,1,1,0.1053
0,4,4,0,150.0,4,1,33,1,1,1,1,1,1,1,0.0303
0,4,4,0,150.0,4,1,31,1,1,1,1,1,1,1,0.0323
0,4,4,0,150.0,1,7,37,1,1,1,1,1,1,1,0.1892
0,4,4,0,150.0,1,3,32,1,1,1,1,1,1,1,0.0938
0,4,4,0,300.0,1,2,56,1,1,1,1,1,1,1,0.0357
0,4,4,0,150.0,1,5,42,1,1,1,1,1,1,1,0.119
0,4,4,0,200.0,1,7,41,1,1,1,1,1,1,1,0.1707
0,4,4,0,300.0,4,1,13,1,1,1,1,1,1,1,0.0769
0,4,4,0,300.0,1,4,51,1,1,1,1,1,1,1,0.0784
0,4,4,0,150.0,4,2,31,1,1,1,1,1,1,1,0.0645
0,4,4,0,150.0,1,4,43,1,1,1,1,1,1,1,0.093
0,4,4,0,150.0,4,1,28,1,1,1,1,1,1,1,0.0357
0,4,4,0,300.0,4,1,23,1,1,1,1,1,1,1,0.0435
0,4,4,0,150.0,1,7,41,1,1,1,1,1,1,1,0.1707
0,4,4,0,150.0,1,1,42,1,1,1,1,1,1,1,0.0238
0,4,4,0,150.0,4,2,19,1,1,1,1,1,1,1,0.1053
0,4,4,0,150.0,1,6,34,1,1,1,1,1,1,1,0.1765
0,4,4,0,200.0,1,2,47,1,1,1,1,1,1,1,0.0426
0,4,4,0,300.0,1,4,51,1,1,1,1,1,1,1,0.0784
0,4,4,0,150.0,1,4,49,1,1,1,1,1,1,1,0.0816
0,4,4,0,150.0,1,4,56,1,1,1,1,1,1,1,0.0714
0,4,4,0,150.0,1,4,55,1,1,1,1,1,1,1,0.0727
0,4,4,0,150.0,1,1,61,1,1,1,1,1,1,1,0.0164
0,4,4,0,100.0,1,2,99,1,1,1,1,1,1,1,0.0202
0,4,4,0,150.0,1,3,53,1,1,1,1,1,1,1,0.0566
0,4,4,0,150.0,1,1,59,1,1,1,1,1,1,1,0.0169
0,4,4,0,150.0,1,7,52,1,1,1,1,1,1,1,0.1346
0,4,4,0,300.0,1,4,56,1,1,1,1,1,1,1,0.0714
0,4,4,0,150.0,1,1,58,1,1,1,1,1,1,1,0.0172
0,4,4,0,150.0,1,6,56,1,1,1,1,1,1,1,0.1071
0,4,4,0,150.0,1,1,59,1,1,1,1,1,1,1,0.0169
0,4,4,0,150.0,1,7,49,1,1,1,1,1,1,1,0.1429
0,4,4,0,200.0,1,2,49,1,1,1,1,1,1,1,0.0408
0,4,4,0,150.0,1,4,83,1,1,1,1,1,1,1,0.0482
0,4,4,0,150.0,1,5,57,1,1,1,1,1,1,1,0.0877
0,4,4,0,150.0,1,4,58,1,1,1,1,1,1,1,0.069
0,4,4,0,150.0,1,3,63,1,1,1,1,1,1,1,0.0476
0,4,4,0,150.0,1,11,59,1,1,1,1,1,1,1,0.1864
0,4,4,0,150.0,1,3,92,1,1,1,1,1,1,1,0.0326
0,4,4,0,150.0,1,2,60,1,1,1,1,1,1,1,0.0333
