OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,CLEANED,GlobalID,Shape__Length
82835,82128,ACTIVE,KIT 4,6390,8m 750mm  AC,TREATED,750,AC,NO,,NONE,,DONATED,,REGION,N,,7,1,4,N,N,8.7,N,N,ab80ff76-c1bb-4991-a577-c9a65da2b8b2,7.9833845203314
82836,82130,ACTIVE,KIT 4,6390,16.1m 300mm  DI,TREATED,300,DI,NO,,NONE,1968/07/01 00:00:00+00,DONATED,,KITCHENER,N,,7,1,4,N,N,8.5,N,N,ce4ba42b-fa9b-4db9-b43f-4b62622322c5,16.1014195130532
82837,82132,ACTIVE,KIT 4,6390,12m 450mm  AC,TREATED,450,AC,NO,,NONE,,DONATED,,REGION,N,,7,1,4,N,N,8.7,N,N,5558f695-05d9-45f1-97b0-63579036c0bc,11.9703306252614
82844,40630,ACTIVE,KIT 4,8935,44.9m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,22,N,N,5.3,N,N,023adb95-fcfa-4c3b-80b7-875086cacda2,44.8966064706321
82845,87486,ACTIVE,KIT 4,8935,8.3m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,22,N,N,8.5,N,N,5c5d9b4b-5c91-4b25-a3e8-f076d779931e,8.33242180819784
82846,87488,ACTIVE,KIT 4,8935,15.2m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,22,N,N,8.5,N,N,5e1b8031-f993-4a0a-bac8-8063ba6fbddb,15.1906435737906
82847,21510,ACTIVE,KIT 4,8919,76.4m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,22,N,N,8.5,N,N,09b90013-f050-4a8d-a220-56a89c2cbd32,76.3551081693552
82848,87490,ACTIVE,KIT 4,8919,3.3m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,22,N,N,8.5,N,N,c659b084-8b6b-410e-a520-8f95ac7dcd2d,3.2850955196784
82849,78694,ACTIVE,KIT 5,40286,2.6m 400mm  CI,TREATED,400,CI,NO,,NONE,1963/01/01 00:00:00+00,PURCHASED,,REGION,N,,7,6,31,N,N,7.85,N,Y,806c93b4-0894-49e7-b95b-b5b22432bfb5,2.57245222591213
82850,87492,ACTIVE,KIT 5,40286,7.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1998/04/01 00:00:00+00,DONATED,NA,KITCHENER,N,,7,6,28,N,N,9.35,N,Y,1aec70c3-d1d0-4c0d-93af-dda2b6b31a31,7.18183168402748
82851,87494,ACTIVE,KIT 5,40286,72.7m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1998/04/01 00:00:00+00,DONATED,NA,KITCHENER,N,,7,6,29,N,N,9.35,N,Y,f29054ef-c829-4070-8fc6-71fcd9f375e1,72.6893373573792
82852,87496,ACTIVE,KIT 5,40286,144.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1998/04/01 00:00:00+00,DONATED,NA,KITCHENER,N,,6,6,29,N,N,9.35,N,Y,7e5ad099-f7aa-4e46-a60d-6d090bae4120,144.263491355031
82854,62810,ACTIVE,KIT 5,40286,256.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1998/04/01 00:00:00+00,DONATED,NA,KITCHENER,N,,7,6,29,N,N,9.35,N,Y,93d59327-cc69-4783-802b-f92357aa923c,256.84855351145
82855,87500,ACTIVE,KIT 4,103100,1.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2011/06/03 00:00:00+00,PURCHASED,MCCORMICK RANKIN,KITCHENER,N,,0,4,31,N,N,9.35,N,N,87bab745-1806-468d-800c-dffeb03dbb9a,1.61034425120018
82856,87502,ACTIVE,KIT 4,103100,2.8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2011/06/03 00:00:00+00,PURCHASED,MCCORMICK RANKIN,KITCHENER,N,,6,4,31,N,N,9.35,N,N,967cc01a-40d1-44fd-9889-849d3ed360e1,2.83095010679412
82857,76992,ACTIVE,KIT 4,22409,195.4m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2011/06/03 00:00:00+00,PURCHASED,MCCORMICK RANKIN,KITCHENER,N,,7,4,31,N,N,9.35,N,N,a6711a77-0a33-4ba0-a220-f17314b0327b,195.442497922439
82858,82152,ACTIVE,KIT 4,8935,4.4m 300mm  DI,TREATED,300,DI,NO,,NONE,1975/08/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,22,N,N,8.5,N,N,04d26c06-9002-48bd-91ed-a0360a56f3be,4.35131033075217
82859,87504,ACTIVE,KIT 4,15098,18.1m 150mm  DI,TREATED,150,DI,NO,,NONE,1986/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,27,N,N,9.1,N,N,b5130818-c128-4e27-b5f5-524d38e30407,18.0857627493715
82860,11250,ACTIVE,KIT 4,15098,53m 150mm  DI,TREATED,150,DI,NO,,NONE,1986/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,27,N,N,9.1,N,N,8af3397e-db11-4ae0-91d7-a984874f1888,52.9579213471333
82861,78416,ACTIVE,BRESLAU SOUTH,25703,3.5m 450mm  PVC,TREATED,450,PVC,NO,,NONE,2004/02/12 00:00:00+00,PURCHASED,REGION,REGION,N,,0,4,0,N,N,9.35,N,N,574784d6-1175-4c7a-9846-093eb4fd34af,3.45760860244621
82862,79880,ACTIVE,BRIDGEPORT,12936,109.5m 300mm  DI,TREATED,300,DI,NO,,NONE,1981/07/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,47,N,N,8.5,N,N,591a7190-4c0f-4f60-b650-a59d0c12fc03,109.486346535831
82863,87506,ACTIVE,KIT 5,25340,11.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1995/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,0c073d13-cfb6-4837-9611-a32363bcec9f,11.5400918678731
82864,55410,ACTIVE,KIT 5,25342,378.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1995/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,31,N,N,9.35,N,Y,2909bb03-4c97-49c8-b601-15feea609310,378.657176988681
82865,87508,ACTIVE,KIT 5,25339,9.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1995/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,31,N,N,9.35,N,Y,9c09a309-2293-423b-bc0a-55089cfbfff4,9.48538447157626
82866,82144,ACTIVE,BRIDGEPORT,601132,5.8m 300mm  DI,TREATED,300,DI,NO,,NONE,1981/07/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,47,N,N,8.5,N,N,73d023d1-a2d3-401e-9214-55690a47da76,5.80178457447539
82867,87510,ACTIVE,KIT 4,22225,3.7m 150mm  DI,TREATED,150,DI,NO,,NONE,1981/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,24,N,N,8.5,N,N,bd71945a-3a99-4f4d-834c-c93e278097e5,3.70331129617076
82868,12950,ACTIVE,KIT 4,22392,67.2m 150mm  DI,TREATED,150,DI,NO,,NONE,1981/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,24,N,N,4.7,N,N,7452705d-9b2a-4a5a-945f-6f7d9b4d27af,67.1845331558976
82869,87512,ACTIVE,KIT 4,15824,7.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1956/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,6,N,N,7.75,N,N,5ba6043f-d9a4-4892-86cf-a72fffae875a,7.5845099931997
82870,20480,ACTIVE,KIT 4,15824,96.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1956/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,6,N,N,7.75,N,N,89ea96e3-a625-4f7c-a945-99d99c8f8951,96.68775016536
82871,20490,ACTIVE,KIT 4,15855,108.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1956/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,6,N,N,6.15,N,N,f6874e4d-87bd-475f-bc49-d5682557d655,108.74601528107
82872,87514,ACTIVE,KIT 4,15855,1.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1956/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,6,N,N,7.75,N,N,bd93256f-5de2-4122-b8bf-a6acfb0ec403,1.82874864274261
82873,760,ACTIVE,KIT 4,10116,93.1m 250mm  CI,TREATED,250,CI,NO,,NONE,1951/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,3,N,N,7.75,N,N,ff3efdd9-f2e4-444a-aebd-246937553cbb,93.0633324721028
82874,87516,ACTIVE,KIT 4,9926,2.4m 250mm  CI,TREATED,250,CI,NO,,NONE,1951/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,4,3,N,N,7.75,N,N,5a4a51d6-9d16-4af8-8bec-7f19e89a92e7,2.43503343764089
82875,12440,ACTIVE,KIT 4,10116,97.6m 250mm  CI,TREATED,250,CI,NO,,NONE,1951/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,3,N,N,7.75,N,N,dd048539-259a-4f32-a4a5-ca41688cf52b,97.6278994377806
82876,87518,ACTIVE,KIT 4,9925,2.1m 250mm  CI,TREATED,250,CI,NO,,NONE,1951/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,3,N,N,7.75,N,N,f35a7a3d-7616-4512-970d-56df9d3d0e9f,2.13028546443431
82877,87520,ACTIVE,KIT 4,9925,.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1958/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,4,N,N,7.75,N,N,06a32a31-aee5-40b4-b5e9-c6355503c523,0.59983371013688
82878,87522,ACTIVE,KIT 4,9925,.7m 150mm  CI,TREATED,150,CI,NO,,NONE,1958/06/01 00:00:00+00,DONATED,,KITCHENER,N,,0,4,3,N,N,7.75,N,N,1daccad7-a7b1-43de-8a41-59f2de06a103,0.709417543081862
82879,41440,ACTIVE,KIT 4,9925,49.8m 150mm  CI,TREATED,150,CI,NO,,NONE,1958/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,3,N,N,7.75,N,N,66f2ac62-b528-4880-91ad-d5b6c26d9f10,49.7729832871483
82880,87524,ACTIVE,KIT 4,9925,3m 150mm  CI,TREATED,150,CI,NO,,NONE,1958/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,3,N,N,7.75,N,N,566aa3ad-b8a6-44a6-a8b4-aad718a23036,2.97746351374247
82881,87526,ACTIVE,KIT 6,602128,2m 450mm  PVC,TREATED,450,PVC,NO,,NONE,2006/06/01 00:00:00+00,PURCHASED,,REGION,N,,0,6,5,N,N,9.35,N,Y,6ff322fe-03ac-47ea-a591-206d26fbeab7,1.96085797635096
82882,87528,ACTIVE,KIT 6,602128,11.3m 450mm  PVC,TREATED,450,PVC,NO,,NONE,2006/06/01 00:00:00+00,PURCHASED,,REGION,N,,0,6,5,N,N,9.35,N,Y,a6004a1b-dda2-490a-a3d8-9f0b724ddc3c,11.2753243147987
82883,73640,ACTIVE,KIT 6,600125,347.3m 450mm  PVC,TREATED,450,PVC,NO,,NONE,2006/06/01 00:00:00+00,PURCHASED,,REGION,N,,7,6,0,N,N,9.35,N,Y,25ff72a8-2e34-4537-b198-3e3971e3fcde,347.305070201589
82884,87530,ACTIVE,KIT 6,601581,1.9m 200mm  DI,TREATED,200,DI,NO,,NONE,1989/03/01 00:00:00+00,DONATED,,KITCHENER,N,,0,6,5,N,N,9.1,N,Y,20c694d3-b3a3-4813-be7f-348a7074fbee,1.89173368056728
82885,76285,ACTIVE,KIT 6,601581,14.9m 200mm  DI,TREATED,200,DI,NO,,NONE,1989/03/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,5,N,N,9.1,N,Y,aa16c820-9365-4251-959a-cb3622e19dce,14.8794068004222
82886,87532,ACTIVE,KIT 6,601581,3.8m 200mm  DI,TREATED,200,DI,NO,,NONE,1989/03/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,5,N,N,9.1,N,Y,313c01b2-82ab-4d30-a2e1-53c4b54b9f24,3.83260899065081
82887,81772,ACTIVE,KIT 6,601581,4.5m 200mm  DI,TREATED,200,DI,NO,,NONE,1989/03/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,5,N,N,9.1,N,Y,6cb486e5-1619-44f0-9083-1b2c4db4ebe4,4.53255971870588
82888,59760,ACTIVE,KIT 5,25689,67.4m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,127d4da9-441a-4da9-8600-31f98bf316d5,67.3529582967271
82889,87534,ACTIVE,KIT 5,25689,13.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,69f9d35d-54c9-46c6-aac7-34b7d024e77e,13.5245010961148
82890,87536,ACTIVE,KIT 5,25690,12.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,0dac8dd2-390a-43cd-a39d-9cd0d6d909b7,12.2446632307457
82891,87538,ACTIVE,KIT 5,25692,16.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,83309968-3d21-4332-b6e6-9545d9c26d8e,16.2070977636168
82892,87540,ACTIVE,KIT 5,25692,100.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,582da662-594b-4d69-b536-86d47710876d,100.121405310066
82893,87542,ACTIVE,KIT 5,25692,43.1m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,9aa76baa-8ebe-41c0-9e8f-990073447df5,43.1225885884022
82894,59800,ACTIVE,KIT 5,25692,134m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1996/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,21,N,N,9.35,N,N,aefabbae-e595-4b3c-a5d2-830ad4039117,133.960098023525
82895,87544,ACTIVE,KIT 2E,22270,14.7m 200mm  DI,TREATED,200,DI,NO,,NONE,1979/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,21,N,N,8.5,N,N,7c0d63bd-6f6c-4b7e-b578-06a69d80b297,14.7124412419613
82896,16990,ACTIVE,KIT 2E,22270,83.7m 200mm  DI,TREATED,200,DI,NO,,NONE,1986/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,21,N,N,9.1,N,N,39c0c1eb-225f-42f2-80e1-52a05a8418c5,83.6617629377627
82897,87546,ACTIVE,KIT 2E,22274,10.8m 200mm  DI,TREATED,200,DI,NO,,NONE,1986/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,21,N,N,9.1,N,N,b2a21705-3302-4869-a009-fbccba363e08,10.8227336010217
82898,17000,ACTIVE,KIT 2E,22274,198m 200mm  DI,TREATED,200,DI,NO,,NONE,1986/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,21,N,N,9.1,N,N,dc0a3906-d378-44e7-bf94-29780c51326f,197.991164024052
82899,87548,ACTIVE,KIT 4,23100,13.8m 100mm  CI,TREATED,100,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,1,N,N,7.75,N,N,dbcc163e-f1d7-452c-9984-85b6d6de1553,13.8115300378101
82900,7720,ACTIVE,KIT 4,23100,65.6m 100mm  CI,TREATED,100,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,1,N,N,5.35,N,N,fb4fd643-559a-433d-b2dc-29a5c42e4694,65.5544965669514
82901,87550,ACTIVE,KIT 4,22201,.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,5,24,N,N,9.35,N,N,8a9eb0fe-0266-456c-8d91-28bd5c026ded,0.231879969457868
82903,87554,ACTIVE,KIT 4,22201,95.2m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,24,N,N,9.35,N,N,d261a143-0d3a-4f1a-ac0e-9ab835be4442,95.2408883947268
82904,87556,ACTIVE,KIT 4,22201,5.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,24,N,N,9.35,N,N,be65d08c-e786-423d-9a47-b1dcd64a38fe,5.55414758414928
82905,87558,ACTIVE,KIT 4,22201,101.3m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,24,N,N,9.35,N,N,993ba352-8032-4a9a-bd87-e766f5fcddb6,101.26728371995
82906,87560,ACTIVE,KIT 4,22201,94.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,24,N,N,9.35,N,N,57f6d49a-4c0c-44f6-bc2e-319f96a7bc4e,94.1110043495053
82907,87562,ACTIVE,KIT 4,22201,70.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,24,N,N,9.35,N,N,128a789e-84ef-4013-be4c-f1cc02851c90,70.1034699849763
82908,87564,ACTIVE,KIT 4,22201,99.6m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,24,N,N,9.35,N,N,d871d097-24e5-4fb9-8c38-29af40d1febe,99.5909008167983
82909,65340,ACTIVE,KIT 4,22201,211.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,24,N,N,8.95,N,N,037c2f6f-007a-4b64-b443-7aefbae08d05,211.848573068915
82910,87566,ACTIVE,KIT 4,22201,49.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,24,N,N,5.55,N,N,423d5918-a52c-42c7-a490-d662050afec0,49.4398709461667
82911,87568,ACTIVE,KIT 4,22201,79.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2000/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,5,24,N,N,9.35,N,N,514d4b19-62ef-4850-8b11-8ccaedad7f4d,79.4409616012845
82912,81608,ACTIVE,KIT 2W,602360,1.5m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2015/01/06 00:00:00+00,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,0,5,46,N,N,9.35,N,N,e2dc7766-581a-4168-b2b0-318d83931fa0,1.50097830853673
82913,81610,ACTIVE,KIT 2W,602360,63.9m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2015/01/06 00:00:00+00,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,0,5,46,N,N,9.35,N,N,e2ee8612-677a-48b5-8d0e-12dacda5714d,63.8744249532493
82914,76553,ACTIVE,KIT 6,9429,5.1m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2008/01/01 00:00:00+00,DONATED,,REGION,N,,7,6,0,N,N,9.35,N,Y,a92a8b0e-b3e4-467e-adf9-3e37c9797ee8,5.14204700271344
82915,78334,ACTIVE,KIT 6,9429,9.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,2009/02/11 00:00:00+00,PURCHASED,,REGION,N,,0,6,0,N,N,9.35,N,Y,11c37f51-6668-4477-afdd-1f9c7e55ff37,9.76232791854088
82916,70130,ACTIVE,KIT 2W,600200,92.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2004/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,36,N,N,9.35,N,N,1c6dac48-4baa-47b2-8584-bf4c0b5cbb2e,92.5417517077122
82917,87570,ACTIVE,KIT 2W,600224,8.5m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2004/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,36,N,N,9.35,N,N,4870e9b1-3577-46be-9db1-876aeea91a1a,8.54160453322055
82918,79878,ACTIVE,BRIDGEPORT,601132,3.6m 150mm  PVC,TREATED,150,PVC,NO,,NONE,2006/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,2,47,N,N,9.35,N,N,3a32e691-f5b0-4810-9da0-065636e92a19,3.60247228481866
82919,87572,ACTIVE,KIT 4,21835,9.8m 450mm  DI,TREATED,450,DI,NO,,NONE,,PURCHASED,,DUAL CITY AND REGION,N,,7,5,0,N,N,8.5,N,N,c59b2f98-07b6-4c1d-9d40-dd51f2573622,9.79457442957557
82920,8480,ACTIVE,KIT 4,21835,107m 450mm  DI,TREATED,450,DI,NO,,NONE,,PURCHASED,,DUAL CITY AND REGION,N,,7,5,0,N,N,8.5,N,N,9c447173-4408-443d-bb2c-e3739e39f03c,106.961535470257
82921,87574,ACTIVE,KIT 5,40058,.8m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1996/11/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,Y,baf1d822-5e9d-4ae6-9082-ffa1e4996bb4,0.752054313054664
82922,87576,ACTIVE,KIT 5,40058,5.4m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1996/11/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,b741410b-6dec-4438-b446-a7489450f47f,5.448675154905
82923,58950,ACTIVE,KIT 5,40058,78.9m 300mm  PVC,TREATED,300,PVC,NO,,NONE,1996/11/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,c0f2faf2-df52-44a2-891d-8c78122f8bcc,78.939300882012
82924,87578,ACTIVE,KIT 4,22392,1.7m 50mm  PVC,TREATED,50,PVC,NO,,NONE,2006/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,24,N,N,9.35,N,N,07f80dc6-e01c-4f5b-b697-8ef24cf405a9,1.65460835852878
82925,73140,ACTIVE,KIT 4,22392,36.7m 50mm  PVC,TREATED,50,PVC,NO,,NONE,2006/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,24,N,N,9.35,N,N,ebef4c3f-0bdb-4cde-ba0c-bbc0250f9a66,36.6603801732616
82926,87580,ACTIVE,KIT 4,22392,3.3m 50mm  PVC,TREATED,50,PVC,NO,,NONE,2006/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,24,N,N,9.35,N,N,443c064e-a8eb-438a-84b9-db4527236b73,3.32772632618896
82929,87584,ACTIVE,KIT 5,40057,8m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1997/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,0d642359-e2c7-4ca0-87f7-9adc75510091,7.97684809891684
82930,59750,ACTIVE,KIT 5,40057,148.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1997/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,71871a8c-80f7-4f0d-b075-a6031f75919c,148.236327950442
82931,87586,ACTIVE,KIT 5,40057,17.2m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1997/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,b9e4db24-f08c-4095-9ae2-2af7ed665543,17.1579331985869
82932,87588,ACTIVE,KIT 5,40057,113.7m 150mm  PVC,TREATED,150,PVC,NO,,NONE,1997/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,30,N,N,9.35,N,Y,cff645d5-a035-451d-bddf-4d398b03122b,113.695274620293
82933,40570,ACTIVE,KIT 4,8913,90m 300mm  DI,TREATED,300,DI,NO,,NONE,1979/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,2,6,N,N,5.3,N,N,ca073957-219a-42ce-841d-5e77bbb58777,89.9619644009744
82935,87592,ACTIVE,KIT 4,15101,6.4m 150mm  DI,TREATED,150,DI,NO,,NONE,1986/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,4,27,N,N,9.1,N,N,cff6c174-4b88-4a7f-a28e-4507b481c091,6.41720450062871
82936,60950,ACTIVE,KIT 4,15101,208.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1986/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,4,27,N,N,9.1,N,N,cb7ce6ee-2d4b-463e-b1e1-37e264f79851,208.343400091812
82937,87594,ACTIVE,KIT 4,15101,14.3m 150mm  DI,TREATED,150,DI,NO,,NONE,1986/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,4,27,N,N,9.1,N,N,27ac9511-1601-49aa-b836-0caced0fee20,14.2598023788925
82941,87602,ACTIVE,KIT 4,9221,57.7m 300mm  DI,TREATED,300,DI,NO,,NONE,1978/08/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,2,1,N,N,8.5,N,N,9e0b9ce3-2c61-484a-8446-2407f903a7d4,57.7424466728789
82942,3870,ACTIVE,KIT 4,9221,72.9m 300mm  DI,TREATED,300,DI,NO,,NONE,1978/08/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,2,1,N,N,8.5,N,N,69281418-ed6a-4f6e-8221-a5c39ec57596,72.8732069221878
82946,55400,ACTIVE,KIT 5,25340,70.8m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1995/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,31,N,N,9.35,N,Y,eabef834-b498-4e9a-8412-ab6a2352db5f,70.8363078347072
82947,87606,ACTIVE,KIT 5,25340,14.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,1995/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,31,N,N,9.35,N,Y,e0ad5b91-893f-4c76-91fb-7e8534ae6160,14.241676758292
82948,66660,ACTIVE,KIT 4,11306,108.2m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2001/07/26 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,N,0e3d01e2-5205-4711-8f74-d307159673cb,108.222139073909
82949,87608,ACTIVE,KIT 4,11306,.6m 200mm  PVC,TREATED,200,PVC,NO,,NONE,2001/07/26 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,N,b8798094-0ef2-400a-9361-4061d2598c8f,0.646429593166875
82951,87610,ACTIVE,KIT 4,9397,5.6m 150mm  CI,TREATED,150,CI,NO,,NONE,1923/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,15,N,N,7.75,N,N,ca6b8916-01f3-4425-8d2a-c16ffff5690d,5.64359809502747
