OBJECTID,WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,MAP_LABEL,CATEGORY,PIPE_SIZE,OVERSIZED_DIAMETER,MATERIAL,LINED,LINED_DATE,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,CONSULTANT,OWNERSHIP,BRIDGE_MAIN,BRIDGE_DETAILS,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,GlobalID,Shape__Length
87686,92002,ACTIVE,KIT 4,9331,103.5m 150mm  DI,TREATED,150,,DI,NO,,NONE,1987/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,6,N,N,9.1,N,6906dcd6-0c9c-462f-9016-0648307ecd7f,103.549624772782
87687,92004,ACTIVE,KIT 4,11310,3.5m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2001/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,85536cf4-b7f0-424e-816d-c09527b9c422,3.51587217609956
87688,66580,ACTIVE,KIT 4,11304,5.6m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2001/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,3,N,N,9.35,N,134ff77b-c9e9-4c7d-b67c-974d42012dba,5.56425445450182
87689,32950,ACTIVE,KIT 4,12086,97.1m 300mm  DI,TREATED,300,,DI,NO,,NONE,1989/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,0,N,N,9.1,N,42f2689e-2e65-4d6f-a395-5c4e3c5732bf,97.1271371159686
87690,7910,ACTIVE,KIT 4,22337,83.7m 150mm  CI,TREATED,150,,CI,NO,,NONE,1953/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,9,N,N,7.75,N,f32e4eb1-e3cf-4cd7-9725-7277903f21fc,83.6921092873077
87691,92006,ACTIVE,KIT 4,22337,6.7m 150mm  CI,TREATED,150,,CI,NO,,NONE,1953/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,9,N,N,7.75,N,9d24ebe8-4adb-4434-bc0a-6763ae77376f,6.70573620688559
87694,92010,ACTIVE,KIT 4,23133,8.4m 150mm  DI,TREATED,150,,DI,NO,,NONE,1970/09/01 00:00:00+00,DONATED,,KITCHENER,N,,7,4,16,N,N,8.5,N,a2538e44-259e-487b-af0d-a8fcf2410957,8.3738609349679
87695,92012,ACTIVE,KIT 4,23133,145.5m 150mm  DI,TREATED,150,,DI,NO,,NONE,1970/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,16,N,N,8.5,N,af84d1e0-97b8-44c7-888b-2a4a018eae44,145.474284402268
87696,2550,ACTIVE,KIT 4,23133,163.9m 150mm  DI,TREATED,150,,DI,NO,,NONE,1970/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,16,N,N,8.5,N,a1c23bc7-ecb7-40e8-8f94-5e9ff835c499,163.868122228464
87697,92014,ACTIVE,KIT 4,23133,7.6m 150mm  DI,TREATED,150,,DI,NO,,NONE,1970/09/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,16,N,N,8.5,N,de58b682-f87d-4bc0-a0a5-9fd83728fc21,7.62037957698891
87698,92016,ACTIVE,KIT 4,10832,13m 150mm  DI,TREATED,150,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,3,N,N,8.5,N,f617ac51-982f-4395-93f8-e80acfaf9b0a,13.0015083748718
87699,92018,ACTIVE,KIT 4,10832,6m 150mm  DI,TREATED,150,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,4,N,N,8.5,N,9c4766fa-3536-493f-aa27-59af23765824,6.0173395441837
87700,24480,ACTIVE,KIT 4,10832,211.2m 150mm  DI,TREATED,150,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,3,4,N,N,8.5,N,08b73b74-7431-478e-a98e-b796fdd2cd67,211.168976216186
87701,92020,ACTIVE,KIT 4,10832,114.8m 150mm  DI,TREATED,150,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,4,N,N,8.5,N,e42c8bd3-f186-47e0-b682-04f153668feb,114.78101506946
87702,92022,ACTIVE,KIT 4,10832,76.5m 150mm  DI,TREATED,150,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,8,3,4,N,N,8.5,N,724fff86-0d71-4ba3-ba4e-b4a5d6dfce67,76.5445976734049
87703,20360,ACTIVE,KIT 4,23148,75.6m 150mm  CI,TREATED,150,,CI,NO,,NONE,1964/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,1,N,N,7.85,N,ec920860-8da3-46b0-903f-ad2989f3249b,75.566907902636
87704,92024,ACTIVE,KIT 4,23148,6.7m 150mm  CI,TREATED,150,,CI,NO,,NONE,1964/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,4,1,N,N,7.85,N,1163f542-aa80-4dde-82b6-499db620944a,6.69992339057305
87705,92026,ACTIVE,KIT 4,13317,8m 150mm  CI,TREATED,150,,CI,NO,,NONE,1957/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,4,N,N,7.75,N,b7084176-1686-4e99-961a-61e52ca6685f,8.02614632326578
87706,92028,ACTIVE,KIT 4,13317,166.2m 150mm  CI,TREATED,150,,CI,NO,,NONE,1957/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,4,N,N,5.35,N,074f682d-fa34-4b71-80a8-901c02270e70,166.185767695554
87707,92030,ACTIVE,KIT 4,13317,5.2m 150mm  CI,TREATED,150,,CI,NO,,NONE,1957/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,4,N,N,7.75,N,ef83397a-1ead-4af6-8d0f-4b5099a33a8f,5.24942969410491
87708,8070,ACTIVE,KIT 4,13317,238.4m 150mm  CI,TREATED,150,,CI,NO,,NONE,1957/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,4,N,N,5.35,N,7a1f8c32-84b3-4a4c-8e1e-05f18cdc44c7,238.44851624141
87709,76209,ACTIVE,KIT 6,600874,84.2m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2006/04/03 00:00:00+00,DONATED,PEIL,KITCHENER,N,,6,6,0,N,N,9.35,N,98a3390b-dcf9-4c0e-8416-cc2b0077a91d,84.1953731045736
87710,17200,ACTIVE,KIT 4,6496,83m 200mm  CI,TREATED,200,,CI,NO,,NONE,1959/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,1,6,N,N,5.35,N,0861cad3-9aba-49c1-bded-5ae2bcd5a075,83.0357341792334
87711,92032,ACTIVE,KIT 6,600040,11.1m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2000/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,1327ae58-93dd-420f-bcac-3becf5436dce,11.0929622517361
87712,60660,ACTIVE,KIT 6,600040,151.2m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2000/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,c8fe3abe-7a4f-49c4-bc84-ca6f35ee4970,151.160323365251
87713,92034,ACTIVE,KIT 6,600040,85m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2000/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,9233a394-2d6a-4ae6-87a4-c6c88a8765c5,84.9587481210991
87714,92036,ACTIVE,KIT 6,600040,66.9m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2000/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,9441f9c2-fb5c-4e7a-b79c-b4ff4f94b5d1,66.9071064569579
87715,92038,ACTIVE,KIT 6,600040,86m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2000/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,0db0f6bc-954a-4818-9920-063d8e44495e,85.9502033426063
87716,92040,ACTIVE,KIT 6,600040,79.3m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2000/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,0d6ea49b-5275-4b50-9869-7339126324ce,79.2948305869524
87717,92042,ACTIVE,KIT 6,600040,7.1m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2000/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,6b94f0ef-f0ea-450c-bd81-c3711bf9f22a,7.08476788625456
87718,92044,ACTIVE,KIT 4,5877,25.4m 450mm  DI,TREATED,450,,DI,NO,,NONE,1987/09/01 00:00:00+00,DONATED,,REGION,N,,6,2,7,N,N,9.1,N,3372bb48-227e-4b01-b3b9-504416c4f99f,25.4050275034307
87719,92046,ACTIVE,KIT 4,8794,2.2m 450mm  DI,TREATED,450,,DI,NO,,NONE,1987/09/01 00:00:00+00,DONATED,,REGION,N,,0,2,7,N,N,9.1,N,13556ac5-8d8e-49a0-b197-35477cb1f1e5,2.22317763623049
87720,61845,ACTIVE,KIT 4,8784,110.9m 450mm  DI,TREATED,450,,DI,NO,,NONE,1987/09/01 00:00:00+00,DONATED,,REGION,N,,7,2,7,N,N,9.1,N,e445d0ed-a271-46bf-9c4b-1551037fd41c,110.941087595128
87721,55470,ACTIVE,KIT 4,25389,98.6m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,1995/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,32,N,N,9.35,N,13a22d59-92b5-446b-b5d8-ab23785e0e27,98.5697924089254
87723,34730,ACTIVE,KIT 4,10100,50.5m 300mm  DI,TREATED,300,,DI,NO,,NONE,1969/08/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,14,N,N,8.5,N,681a7a6d-d86a-4c58-8cf5-8e69530cda5f,50.5407630741433
87724,76133,ACTIVE,KIT 4,7014,180.5m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2009/08/29 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,30,N,N,9.35,N,ba0a1229-d606-4a63-8167-135db4229b75,180.543348764442
87725,33230,ACTIVE,KIT 6,5456,211m 150mm  DI,TREATED,150,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,8.5,N,05318a1c-49b7-4d50-a9fd-e1f0c1593d2d,210.950621109772
87726,92050,ACTIVE,KIT 6,5456,7.4m 150mm  DI,TREATED,150,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,8.5,N,a0ce2cbe-203a-4b5a-97a1-dfe1c705be4e,7.40837752808951
87727,42970,ACTIVE,KIT 4,20513,3.9m 300mm  DI,TREATED,300,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,0,1,30,N,N,8.5,N,411717c9-f439-4fa2-9d99-86c8061833b0,3.91824591382159
87728,96252,ACTIVE,KIT 5,20513,3.9m 300mm  DI,TREATED,300,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,30,N,N,8.5,N,684b6096-3ca5-44ab-b387-9c0a4e2ed82f,3.9183759014253
87729,92052,ACTIVE,KIT 5,5509,14.9m 150mm  DI,TREATED,150,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,6,0,N,N,8.5,N,efa6a212-0b26-4816-9d97-60e3ecb37282,14.935317785508
87730,15870,ACTIVE,KIT 5,5509,151.4m 150mm  DI,TREATED,150,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,6,0,N,N,7.3,N,e55df197-93f9-4fa4-810b-88dbcc7337f1,151.389873870763
87731,76428,ACTIVE,KIT 4,6822,80m 200mm  DI,TREATED,200,,DI,NO,,NONE,1991/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,17,N,N,9.1,N,cc6c22f6-327e-4799-a574-8d82b75e5145,79.9501037939074
87732,92054,ACTIVE,KIT 4,6822,9.7m 200mm  DI,TREATED,200,,DI,NO,,NONE,1991/06/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,18,N,N,9.1,N,0915d781-5c6b-4c21-a072-8896c3cc625a,9.65381324054397
87734,76401,ACTIVE,KIT 4,8956,51.6m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2009/12/24 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,22,N,N,9.35,N,714c9b0e-ebd3-4926-8a3d-7a01a5d0ddf6,51.5565464061023
87735,92058,ACTIVE,KIT 4,11590,13.1m 150mm  CI,TREATED,150,,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,1,N,N,7.75,N,1531597a-db6e-432f-b2f5-ea04ca8c58d4,13.0844447704059
87736,8670,ACTIVE,KIT 4,11590,189.4m 150mm  CI,TREATED,150,,CI,NO,,NONE,1960/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,1,N,N,7.75,N,b7cdc771-03f2-467e-af67-881aba76cc59,189.357270755489
87737,70910,ACTIVE,KIT 5,601281,241.3m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2006/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,6ddfd856-1037-4ef8-ba0a-662eedc5900b,241.274275468542
87738,92060,ACTIVE,KIT 5,601281,5.6m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2006/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,6,0,N,N,9.35,N,da9225b3-c092-4320-b817-54b7d244c46b,5.57719384473626
87739,710,ACTIVE,KIT 2W,22722,111.4m 150mm  DI,TREATED,150,,DI,NO,,NONE,1981/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,32,N,N,8.5,N,e0da5d8f-1ccf-4172-99da-53bbcdd0b5d1,111.370707461939
87740,92062,ACTIVE,KIT 2W,22722,12.3m 150mm  DI,TREATED,150,,DI,NO,,NONE,1981/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,32,N,N,8.5,N,6eb3ae86-56f0-43d8-b0ce-aa27974653b9,12.3108850864068
87741,31330,ACTIVE,KIT 4,22565,44.4m 200mm  DI,TREATED,200,,DI,NO,,NONE,1986/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,27,N,N,9.1,N,fad0627e-d5bc-4409-a9c4-dd6124bf44ff,44.4091591039601
87742,92064,ACTIVE,KIT 4,22565,17m 200mm  DI,TREATED,200,,DI,NO,,NONE,1986/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,27,N,N,9.1,N,a1964017-cacc-49e3-9af1-731680bff3e8,17.0433398498064
87743,92066,ACTIVE,KIT 2E,40220,.6m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,1998/06/01 00:00:00+00,DONATED,,KITCHENER,N,,0,5,25,N,N,9.35,N,cf29ca91-5d35-4624-b49a-f1b41e5968df,0.599994280464855
87744,92068,ACTIVE,KIT 2EA,40220,.9m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,1998/06/01 00:00:00+00,DONATED,,KITCHENER,N,,0,5,25,N,N,9.35,N,77ae2464-84a3-4130-aeaf-ba74454bd429,0.900123553486076
87745,61950,ACTIVE,KIT 2EA,40220,6.7m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,1998/06/01 00:00:00+00,DONATED,,KITCHENER,N,,0,5,25,N,N,9.35,N,b0989525-b125-459e-99d7-e61cd6ef251d,6.74314912564912
87746,66070,ACTIVE,KIT 4,540374,185.6m 300mm  CI,TREATED,300,,CI,NO,,NONE,1959/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,7,4,0,N,N,7.75,N,1e8449eb-8469-4813-85be-6391b3eddba0,185.598232705121
87747,92070,ACTIVE,KIT 4,10986,3.6m 300mm  CI,TREATED,300,,CI,NO,,NONE,1959/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,8,4,0,N,N,7.75,N,1458a05f-a249-4aec-a3a4-cb2e6bea6b0d,3.60233186426159
87748,92072,ACTIVE,KIT 4,15729,7.8m 150mm  CI,TREATED,150,,CI,NO,,NONE,1961/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,4,7,N,N,3.83,N,01d39c09-9a3c-4755-aa7f-e8c7743a1d99,7.81083999662878
87749,33460,ACTIVE,KIT 4,15729,170m 150mm  CI,TREATED,150,,CI,NO,,NONE,1961/01/01 00:00:00+00,DONATED,,KITCHENER,N,,7,4,7,N,N,4.55,N,3c81ce1b-018a-4de6-a11a-07b02016e5d4,170.03311484553
87750,92074,ACTIVE,KIT 4,15729,14.8m 150mm  CI,TREATED,150,,CI,NO,,NONE,1961/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,4,7,N,N,7.75,N,0bbd4c84-a8cd-4fe5-9700-b1a550b66b35,14.8304726973257
87751,58880,ACTIVE,KIT 4,11548,9.6m 150mm  DI,TREATED,150,,DI,NO,,NONE,1992/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,6,2,16,N,N,9.1,N,30a4f8d4-3471-4f1e-bd6c-21a2620395f3,9.60650929668194
87752,92076,ACTIVE,KIT 4,11548,1.7m 150mm  DI,TREATED,150,,DI,NO,,NONE,1992/01/01 00:00:00+00,PURCHASED,,KITCHENER,N,,0,2,16,N,N,9.1,N,e467f15f-0d77-4479-8273-5415f7d947d2,1.7232388956059
87755,92080,ACTIVE,KIT 5,9475,7.2m 150mm  DI,TREATED,150,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,0,N,N,8.5,N,693c75c3-ce89-4567-8ebd-3933f98d5670,7.22239970048118
87756,92082,ACTIVE,KIT 5,9475,12.5m 150mm  DI,TREATED,150,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,0,N,N,8.5,N,a4f5f11a-8f6d-4373-b9cf-cde2e942a1db,12.4899154522548
87757,24010,ACTIVE,KIT 5,9475,304.2m 150mm  DI,TREATED,150,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,0,N,N,8.5,N,b7b548f7-f981-4b6a-9528-fd37fc0f38b4,304.166698529259
87758,92084,ACTIVE,KIT 2W,21874,3.7m 150mm  DI,TREATED,150,,DI,NO,,NONE,1974/01/01 00:00:00+00,DONATED,,KITCHENER,N,,0,5,31,N,N,8.5,N,b00acd2f-8fca-4c29-9a72-a8f3c13b2776,3.69439472751109
87759,92086,ACTIVE,KIT 2W,21874,17.5m 150mm  DI,TREATED,150,,DI,NO,,NONE,1974/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,31,N,N,8.5,N,c3054dfc-1343-4c3f-93ad-c6caa1b97266,17.5196261391507
87760,14130,ACTIVE,KIT 2W,21874,120m 150mm  DI,TREATED,150,,DI,NO,,NONE,1974/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,31,N,N,6.45,N,8690f1d9-78cf-499e-af78-3cf876f0548b,120.023673450266
87762,92088,ACTIVE,KIT 4,9690,13.3m 150mm  DI,TREATED,150,,DI,NO,,NONE,1974/11/01 00:00:00+00,DONATED,,KITCHENER,N,,5,3,6,N,N,8.5,N,95a4ff2b-4fd7-48fb-9503-d9efdf557c1a,13.3205263679755
87763,35340,ACTIVE,KIT 4,9690,250.3m 150mm  DI,TREATED,150,,DI,NO,,NONE,1974/11/01 00:00:00+00,DONATED,,KITCHENER,N,,5,3,6,N,N,8.5,N,41b3e2a1-e218-42c7-897b-2c35ea253815,250.333855133423
87764,92090,ACTIVE,KIT 4,9690,7.6m 150mm  DI,TREATED,150,,DI,NO,,NONE,1974/11/01 00:00:00+00,DONATED,,KITCHENER,N,,5,3,6,N,N,8.5,N,a5902ac8-3849-4555-ab7d-6d221fa8dcfc,7.61972653552011
87765,92092,ACTIVE,KIT 4,6839,.6m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,1999/11/16 00:00:00+00,PURCHASED,,KITCHENER,N,,0,2,20,N,N,9.35,N,ba9287ba-14d2-4fec-86da-e68ed21c24e1,0.591560511930834
87766,62470,ACTIVE,KIT 4,6839,245.7m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,1999/11/16 00:00:00+00,PURCHASED,,KITCHENER,N,,7,2,17,N,N,9.35,N,58ad10ab-3833-44bc-86e4-007434dcaad0,245.683443264604
87767,81600,ACTIVE,KIT 2W,602909,16.8m 200mm  PVC,TREATED,200,,PVC,NO,,NONE,2015/01/06 00:00:00+00,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,0,5,46,N,N,9.35,N,65a69c18-2169-4b44-9f66-d6a321d0cf9f,16.7694089153726
87768,81602,ACTIVE,KIT 2W,602359,6.4m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2015/01/06 00:00:00+00,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,0,5,46,N,N,9.35,N,abc8b81c-edc6-4013-8964-8e2dbbbf886f,6.37819653635978
87769,92094,ACTIVE,KIT 4,9245,12.2m 150mm  DI,TREATED,150,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,12,N,N,8.5,N,ef5b7c90-1b9a-47ae-8f94-657882e6b430,12.2397854975366
87770,92096,ACTIVE,KIT 4,9245,12.2m 150mm  DI,TREATED,150,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,12,N,N,8.5,N,18a0ceb3-2a79-4d09-b4b2-afad27854bb6,12.2499178681536
87771,38940,ACTIVE,KIT 4,9245,226.8m 150mm  DI,TREATED,150,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,12,N,N,8.5,N,a575a527-10af-47c4-ad69-daea0e134915,226.825845553068
87772,92098,ACTIVE,KIT 4,9245,168.9m 150mm  DI,TREATED,150,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,12,N,N,8.5,N,4b39f921-3e1d-421c-8ec2-469a2c5b0d47,168.942222700818
87773,76207,ACTIVE,KIT 5,6136,21m 450mm  CI,TREATED,450,,CI,NO,,NONE,1965/01/02 00:00:00+00,PURCHASED,,REGION,N,,7,6,0,N,N,7.85,N,231ba087-2165-4700-b1c2-e2a97fdd392b,21.0217630231609
87774,5170,ACTIVE,KIT 4,10736,161.8m 150mm  CI,TREATED,150,,CI,NO,,NONE,1954/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,13,N,N,7.75,N,6ecf6c65-026f-444c-9cad-f22a4d650fc5,161.811134302808
87775,92100,ACTIVE,KIT 4,10736,7.6m 150mm  CI,TREATED,150,,CI,NO,,NONE,1954/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,5,13,N,N,7.75,N,04333ce7-a317-451c-bc0e-be71deee7e42,7.61974817461618
87779,79840,ACTIVE,BRIDGEPORT,12633,12.5m 150mm  DI,TREATED,150,,DI,NO,,NONE,1992/11/01 00:00:00+00,DONATED,,KITCHENER,N,,5,2,46,N,N,9.1,N,585ef5aa-8df9-4b7b-a6df-dbc0413a1d67,12.5181074449917
87780,79844,ACTIVE,BRIDGEPORT,12630,33.8m 150mm  DI,TREATED,150,,DI,NO,,NONE,1989/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,2,46,N,N,9.1,N,34341754-beb2-4168-8153-1f62e2e57180,33.7916176607556
87781,79884,ACTIVE,BRIDGEPORT,601131,10.9m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2006/06/01 00:00:00+00,DONATED,,KITCHENER,N,,5,2,47,N,N,9.35,N,6ecc34be-7837-4102-bc18-7a188966dd4e,10.8716893120139
87782,81454,ACTIVE,KIT 4,20951,64.7m 150mm  CI,TREATED,150,,CI,NO,,NONE,1956/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,20,N,N,5.35,N,fc85b7c3-7a63-4496-8c23-0337bc230876,64.7154361044389
87783,92104,ACTIVE,KIT 4,20951,1.8m 150mm  CI,TREATED,150,,CI,NO,,NONE,1956/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,20,N,N,7.75,N,85a576e2-8957-4420-96ee-830c495fc64f,1.82875714691865
87784,63320,ACTIVE,KIT 4,20951,289.4m 150mm  CI,TREATED,150,,CI,NO,,NONE,1956/01/01 00:00:00+00,DONATED,,KITCHENER,N,,5,1,20,N,N,4.3,N,81336ddc-1cbc-46c0-8bc3-9922fc0bb163,289.429009360319
87785,81594,ACTIVE,KIT 2W,602364,6.2m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2015/01/06 00:00:00+00,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,0,5,46,N,N,9.35,N,d054c3bb-e4dc-4a6b-9351-749a6c7dc928,6.22727083795417
87786,81596,ACTIVE,KIT 2W,602357,30.1m 150mm  PVC,TREATED,150,,PVC,NO,,NONE,2015/01/06 00:00:00+00,PURCHASED,MTE CONSULTANTS INC.,KITCHENER,N,,0,5,46,N,N,9.35,N,9211d3fc-35fc-4118-99ac-1768b673a28d,30.0713451568435
87787,76415,ACTIVE,KIT 6,601717,12m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,2010/03/02 00:00:00+00,PURCHASED,,KITCHENER,N,,6,6,0,N,N,9.35,N,e5a216c9-44b7-46b6-9e15-e181b7e0f5ca,11.9847672813901
87788,92106,ACTIVE,KIT 4,1649,.7m 300mm  DI,TREATED,300,,DI,NO,,NONE,1982/06/01 00:00:00+00,DONATED,,KITCHENER,N,,0,1,27,N,N,9.1,N,667202e3-1362-493c-bc2a-3d8721c73a21,0.708987285960439
87789,92108,ACTIVE,KIT 4,1649,.7m 300mm  DI,TREATED,300,,DI,NO,,NONE,1982/06/01 00:00:00+00,DONATED,,KITCHENER,N,,0,1,27,N,N,9.1,N,bb16dfeb-f290-411a-8c9f-3aaffe237d25,0.67247912129197
87790,12640,ACTIVE,KIT 4,50023,148.4m 300mm  DI,TREATED,300,,DI,NO,,NONE,1982/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,1,27,N,N,9.1,N,0380bcef-6ae7-4a1a-b28b-ea59348c02ee,148.369835004814
87791,92110,ACTIVE,KIT 4,1409,3.3m 300mm  DI,TREATED,300,,DI,NO,,NONE,1982/06/01 00:00:00+00,DONATED,,KITCHENER,N,,7,1,26,N,N,9.1,N,72acfdab-6298-4fe0-92bb-593483ec599d,3.31313786684099
87792,15840,ACTIVE,KIT 4,1257,434m 250mm  DI,UNTREATED,250,,DI,NO,,NONE,1969/01/01 00:00:00+00,DONATED,,REGION,N,,0,1,24,N,N,6.9,N,3f76ae66-85c7-484a-9669-bbc1f7c87107,433.98750631415
87793,60890,ACTIVE,KIT 4,9731,77.5m 300mm  DI,TREATED,300,,DI,NO,,NONE,1978/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,3,8,N,N,8.5,N,074512d3-46c2-423d-b2c6-883d1f604e01,77.4890860374186
87794,61080,ACTIVE,KIT 2EA,540378,220.7m 300mm  PVC,TREATED,300,,PVC,NO,,NONE,1998/06/01 00:00:00+00,DONATED,,KITCHENER,N,,6,5,26,N,N,9.35,N,95d220c7-73d3-405a-9a2f-1b43c9cff969,220.745861076677
87795,23640,ACTIVE,KIT 4,1719,70.3m 150mm  CI,TREATED,150,,CI,NO,,NONE,1949/01/01 00:00:00+00,DONATED,,KITCHENER,N,,6,1,22,N,N,7.75,N,251daeee-c2d8-4cc2-9b93-f6cc643ed743,70.3432740145808
