OBJECTID,INCIDENT_DATE,BREAK_TYPE,HOUR_IMPACTED,STATUS,BREAK_NATURE,BREAK_APPARENT_CAUSE,POSITIVE_PRESSURE_MAINTANED,AIR_GAP_MAINTANED,DISINFECTED,MECHANICAL_REMOVAL,FLUSHING_EXCAVATION,HIGHER_VELOCITY_FLUSHING,ANODE_INSTALLED,BREAK_CATEGORIZATION,ROADSEGMENTID,STREET,ASSETID,ASSET_SIZE,ASSET_YEAR_INSTALLED,ASSET_MATERIAL,ASSET_EXISTS,GLOBALID,longitude,latitude,PRESSURE_ZONE,MAP_LABEL,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,INSTALLATION_DATE,BRIDGE_MAIN,CRITICALITY,UNDERSIZED,SHALLOW_MAIN,CONDITION_SCORE,OVERSIZED,CLEANED,GlobalID,Shape__Length
8005,2003-01-22 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11606,STIRLING AVE S,76747,150.0,1940-01-01,CI,Y,35a835f9-b48c-4b7d-90c6-92fff123d902,-80.4838718855096,43.4417713081279,KIT 4,4.9m 300mm  CI,TREATED,300.0,CI,NO,NONE,1932-01-01 00:00:00,N,6.0,N,N,7.75,N,N,0787af0d-6bdc-4e19-afc5-bfa21eefca9a,4.89162639684043
8005,2003-01-22 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11606,STIRLING AVE S,76747,150.0,1940-01-01,CI,Y,35a835f9-b48c-4b7d-90c6-92fff123d902,-80.4838718855096,43.4417713081279,KIT 4,.3m 150mm  CI,TREATED,150.0,CI,NO,NONE,1940-01-01 00:00:00,N,7.0,N,N,7.75,N,N,9eeb31eb-3eed-4a0e-9622-d063a0182db5,0.347573300778073
8005,2003-01-22 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,11606,STIRLING AVE S,76747,150.0,1940-01-01,CI,Y,35a835f9-b48c-4b7d-90c6-92fff123d902,-80.4838718855096,43.4417713081279,KIT 4,47.3m 300mm  CI,TREATED,300.0,CI,NO,NONE,1932-01-01 00:00:00,N,6.0,N,N,4.55,N,N,b32f70ca-ea38-4409-a2c0-b8a4be09b99d,47.2629882137194
8006,1997-04-09 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,104704,HAYWARD AVE,18210,200.0,1967-01-01,CI,N,03202ae8-76a0-48ca-a456-077b922a7b68,-80.4675233219894,43.4260459777661,KIT 4,45.2m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2019-06-21 00:00:00,N,7.0,N,N,9.85,N,N,d5fcc5c5-8edd-4c00-b639-88d0581eab5f,45.2323190319575
8006,1997-04-09 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,104704,HAYWARD AVE,18210,200.0,1967-01-01,CI,N,03202ae8-76a0-48ca-a456-077b922a7b68,-80.4675233219894,43.4260459777661,KIT 4,177.3m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2019-06-21 00:00:00,N,8.0,N,N,9.85,N,N,5a139e9d-1440-437f-9e42-3d7bfb3cc8f3,177.337599273068
8006,1997-04-09 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,104704,HAYWARD AVE,18210,200.0,1967-01-01,CI,N,03202ae8-76a0-48ca-a456-077b922a7b68,-80.4675233219894,43.4260459777661,KIT 4,27m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2019-06-21 00:00:00,N,8.0,N,N,9.85,N,N,5dd987ae-e951-4cf7-b37c-66566762fa57,26.9541498812969
8008,2008-10-10 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8898,KING ST W,21430,250.0,1889-01-01,CI,N,165cfcf3-4759-43e2-850f-524096f3d37c,-80.5040380169878,43.4547182209316,KIT 4,6.9m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2019-06-21 00:00:00,N,8.0,N,N,9.85,N,N,b7e7ea61-df82-485e-afe6-08e43abe69f3,6.93086453833471
8008,2008-10-10 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8898,KING ST W,21430,250.0,1889-01-01,CI,N,165cfcf3-4759-43e2-850f-524096f3d37c,-80.5040380169878,43.4547182209316,KIT 4,1.5m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2019-06-21 00:00:00,N,8.0,N,N,9.85,N,N,2e210903-0e3c-4ff2-af45-1a3af93c13b1,1.46668910971195
8008,2008-10-10 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,8898,KING ST W,21430,250.0,1889-01-01,CI,N,165cfcf3-4759-43e2-850f-524096f3d37c,-80.5040380169878,43.4547182209316,KIT 4,14.5m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2019-06-21 00:00:00,N,8.0,N,N,9.85,N,N,977243f4-7837-4514-a93e-56b6f5554240,14.478709517669
8009,1998-12-21 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23238,WAYNE DR,40740,150.0,1966-01-01,CI,Y,a240c17a-4d28-4392-97fe-206d5162f2a7,-80.4399900139448,43.4467355163987,KIT 4,12.4m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,7.85,N,N,137abd0b-8e25-40db-9b3e-d456677539cd,12.44615166297
8009,1998-12-21 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23238,WAYNE DR,40740,150.0,1966-01-01,CI,Y,a240c17a-4d28-4392-97fe-206d5162f2a7,-80.4399900139448,43.4467355163987,KIT 4,184.4m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,6.0,N,N,4.25,N,N,da5661a7-bcd2-4a8a-88fc-2ad145b0a4e8,184.434174211153
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,131.1m 300mm  CI,TREATED,300.0,CI,NO,NONE,1960-01-01 00:00:00,N,7.0,N,N,7.75,N,N,44de6244-4faa-4b09-8f0f-3971cdd4fb1f,131.056841891677
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,201.9m 150mm  CI,TREATED,150.0,CI,NO,NONE,1960-01-01 00:00:00,N,7.0,N,N,6.15,N,N,c857497e-d409-4b34-9ce9-9363501ed56d,201.876256710527
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,9.1m 300mm  ST,TREATED,300.0,ST,NO,NONE,1972-01-01 00:00:00,N,7.0,N,N,8.7,N,N,df0180d5-7430-471a-80d9-d742b27010ee,9.06045216493204
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,8.3m 300mm  CI,TREATED,300.0,CI,NO,NONE,1960-01-01 00:00:00,N,6.0,N,Y,3.38,N,N,e74d5d61-611c-467b-aaad-5b1b3a0a205d,8.256267779373
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,195m 300mm  DI,TREATED,300.0,DI,NO,NONE,1979-07-01 00:00:00,N,7.0,N,N,6.5,N,N,55237162-8a68-4b34-a9ab-edc67821f3df,195.021640310767
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,2.1m 150mm  CI,TREATED,150.0,CI,NO,NONE,1960-01-01 00:00:00,N,7.0,N,N,7.75,N,N,ec4cef6b-f54a-44da-a3db-d2f6ef037d61,2.07707100016708
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,8.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1960-01-01 00:00:00,N,7.0,N,N,7.75,N,N,05f9eef5-bd81-42c9-9074-b5e9f08d2184,8.23147346983031
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,.8m 300mm  DI,TREATED,300.0,DI,NO,NONE,1979-07-01 00:00:00,N,7.0,N,N,8.5,N,N,841b62f7-7ab6-42ff-904d-8b5215e11070,0.790360524469337
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,133.2m 300mm  PVC,TREATED,300.0,PVC,NO,NONE,2016-05-25 00:00:00,N,-1.0,N,N,9.85,N,N,4308b62f-e954-465a-bda6-bba657693c0f,133.193339135443
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,7.5m 300mm  DI,TREATED,300.0,DI,NO,NONE,1968-01-01 00:00:00,N,8.0,N,N,8.5,N,N,8d7d1069-b440-4782-90f6-aac5be7098d9,7.50511388606988
8011,2003-11-16 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,603815,SHIRLEY AVE,32900,300.0,1960-01-01,CI,Y,47d945a5-d82e-4db9-8a46-42b5eb858dde,-80.4661591423416,43.4657182018731,KIT 4,16.6m 300mm  DI,TREATED,300.0,DI,NO,NONE,2018-12-31 00:00:00,N,8.0,N,N,9.1,N,N,ec1cc0f1-fb6f-46b0-ac78-54d545e25bdf,16.5562466525255
8013,2004-01-18 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6508,WESTMOUNT RD E,42520,300.0,1959-01-01,CI,Y,cd5ff175-73f0-46c9-80b9-0130cdc32732,-80.5083858036263,43.4299835879198,KIT 4,352.8m 300mm  CI,TREATED,300.0,CI,NO,NONE,1959-01-01 00:00:00,N,8.0,N,N,7.35,N,N,9e5122fe-8ee4-4220-944e-4f79e2ae562b,352.799017549318
8013,2004-01-18 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,6508,WESTMOUNT RD E,42520,300.0,1959-01-01,CI,Y,cd5ff175-73f0-46c9-80b9-0130cdc32732,-80.5083858036263,43.4299835879198,KIT 4,260.9m 150mm  CI,TREATED,150.0,CI,NO,NONE,1959-01-01 00:00:00,N,5.0,N,N,4.95,N,N,42edc579-55c3-4ae0-9648-b5eccd359a14,260.928442046872
8014,1997-01-13 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10015,WEBER ST E,41030,150.0,1952-01-01,CI,Y,cec67b18-68fe-4a75-b82f-27168e0616fa,-80.4607488512719,43.4388998195511,KIT 4,12.5m 150mm  CI,TREATED,150.0,CI,NO,NONE,1952-01-01 00:00:00,N,6.0,N,N,7.75,N,N,7837b93f-a966-438a-8743-9e4b375750c8,12.4967563222399
8014,1997-01-13 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10015,WEBER ST E,41030,150.0,1952-01-01,CI,Y,cec67b18-68fe-4a75-b82f-27168e0616fa,-80.4607488512719,43.4388998195511,KIT 4,416.3m 150mm  CI,TREATED,150.0,CI,NO,NONE,1952-01-01 00:00:00,N,6.0,N,Y,4.1,N,N,84e2fc9a-25d3-4783-bb4a-18ab66808fd2,416.252144640862
8017,2000-02-06 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10747,COURTLAND AVE E,8430,300.0,1970-01-01,DI,Y,deb34e14-f052-4919-ba83-691c63254ad7,-80.4662497673517,43.4270961391778,KIT 4,118.5m 300mm  DI,TREATED,300.0,DI,NO,NONE,1970-01-01 00:00:00,N,8.0,N,N,5.7,N,N,7ec18c6b-d43a-42d9-a6c4-9dca66d1d867,118.460098833165
8017,2000-02-06 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10747,COURTLAND AVE E,8430,300.0,1970-01-01,DI,Y,deb34e14-f052-4919-ba83-691c63254ad7,-80.4662497673517,43.4270961391778,KIT 4,5.2m 300mm  DI,TREATED,300.0,DI,NO,NONE,1970-01-01 00:00:00,N,8.0,N,N,8.5,N,N,b3e990a0-7018-4f61-87c7-f8597cb59b9a,5.2005544333337
8018,2007-04-23 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,21220,WESTHEIGHTS DR,42130,300.0,1974-01-01,DI,Y,0a84898a-d197-4938-85d3-2f61cba6b9cb,-80.5343223454952,43.4185863241083,KIT 5,92.5m 300mm  DI,TREATED,300.0,DI,NO,NONE,1974-06-01 00:00:00,N,7.0,N,N,6.5,N,Y,14de7c5e-06e7-421a-b908-6c3725856748,92.4839640638668
8020,2004-02-13 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22901,WEDGEWOOD DR,41460,150.0,1958-01-01,CI,Y,227c08a8-119e-4ffa-b7ba-9d4b5d949589,-80.461944746093,43.4515147146989,KIT 4,372.9m 150mm  CI,TREATED,150.0,CI,NO,NONE,1958-06-01 00:00:00,N,5.0,N,N,6.15,N,N,e79b6b87-1a90-4ca4-8c4f-59ca29ded1f5,372.902778833956
8020,2004-02-13 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,22901,WEDGEWOOD DR,41460,150.0,1958-01-01,CI,Y,227c08a8-119e-4ffa-b7ba-9d4b5d949589,-80.461944746093,43.4515147146989,KIT 4,363.4m 150mm  CI,TREATED,150.0,CI,NO,NONE,1958-06-01 00:00:00,N,6.0,N,N,5.75,N,N,08c38f49-507d-49ac-8157-9eb91be01d45,363.398886463311
8021,1998-01-23 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23116,TUPPER CRES,38490,150.0,1966-01-01,CI,Y,7b7a2206-6e79-43c4-b1a5-1b7840f953cc,-80.4443033712375,43.4631839990736,KIT 4,12.5m 150mm  DI,TREATED,150.0,DI,NO,NONE,1966-01-01 00:00:00,N,5.0,N,N,8.5,N,N,64131bde-deaf-450d-be3b-9ecdb1b9a5ef,12.4971151441771
8021,1998-01-23 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23116,TUPPER CRES,38490,150.0,1966-01-01,CI,Y,7b7a2206-6e79-43c4-b1a5-1b7840f953cc,-80.4443033712375,43.4631839990736,KIT 4,152.4m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,5.0,N,N,6.65,N,N,270106ee-f49d-43e3-af9c-d8507ae5222d,152.406612446949
8021,1998-01-23 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23116,TUPPER CRES,38490,150.0,1966-01-01,CI,Y,7b7a2206-6e79-43c4-b1a5-1b7840f953cc,-80.4443033712375,43.4631839990736,KIT 4,7.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,5.0,N,N,7.85,N,N,bd787a34-bf1c-41b7-8eb5-8b65ef5b4f4c,7.16522817888122
8021,1998-01-23 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23116,TUPPER CRES,38490,150.0,1966-01-01,CI,Y,7b7a2206-6e79-43c4-b1a5-1b7840f953cc,-80.4443033712375,43.4631839990736,KIT 4,188.7m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-01-01 00:00:00,N,5.0,N,N,5.45,N,N,1ff470dc-4b36-432f-aaa4-0387c6f6533e,188.660653009211
8022,1997-11-26 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,13177,CARNABY CRES,5510,150.0,1967-01-01,CI,Y,9b6a88d1-0c7f-438f-98c0-fd03b2b60209,-80.4375434442071,43.4524093903879,KIT 4,8.1m 150mm  CI,TREATED,150.0,CI,NO,NONE,1967-01-01 00:00:00,N,5.0,N,N,7.85,N,N,74c033db-295c-4d5f-b663-62863a266bdf,8.05478063530023
8022,1997-11-26 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,13177,CARNABY CRES,5510,150.0,1967-01-01,CI,Y,9b6a88d1-0c7f-438f-98c0-fd03b2b60209,-80.4375434442071,43.4524093903879,KIT 4,186.5m 150mm  CI,TREATED,150.0,CI,NO,NONE,1967-01-01 00:00:00,N,5.0,N,N,4.65,N,N,626682ae-821b-431f-80fd-64aa74fb2d5f,186.493463633031
8022,1997-11-26 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,13177,CARNABY CRES,5510,150.0,1967-01-01,CI,Y,9b6a88d1-0c7f-438f-98c0-fd03b2b60209,-80.4375434442071,43.4524093903879,KIT 4,143.7m 150mm  CI,TREATED,150.0,CI,NO,NONE,1967-01-01 00:00:00,N,5.0,N,N,5.45,N,N,e2141449-5241-41a5-a223-494cea9a2cbd,143.744248382624
8024,2005-01-29 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,5724,RUBY ST,72730,150.0,2005-01-01,PVC,N,65adfa46-fa5d-48d2-9c77-aaa9d1e71a88,-80.4963250768428,43.4398453127661,KIT 4,4.8m 150mm  PVC,TREATED,150.0,PVC,NO,NONE,2005-10-01 00:00:00,N,6.0,N,N,9.35,N,N,f4490c11-fab2-42c4-9448-2b189c19e9b2,4.80343306967152
8024,2005-01-29 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,5724,RUBY ST,72730,150.0,2005-01-01,PVC,N,65adfa46-fa5d-48d2-9c77-aaa9d1e71a88,-80.4963250768428,43.4398453127661,KIT 4,158.5m 150mm  PVC,TREATED,150.0,PVC,NO,NONE,2005-10-01 00:00:00,N,6.0,N,N,8.15,N,N,28c44f3f-d6b6-4069-9adb-203e692b5f7f,158.536545044917
8024,2005-01-29 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,5724,RUBY ST,72730,150.0,2005-01-01,PVC,N,65adfa46-fa5d-48d2-9c77-aaa9d1e71a88,-80.4963250768428,43.4398453127661,KIT 4,11.5m 150mm  CI,TREATED,150.0,CI,NO,NONE,1933-01-01 00:00:00,N,6.0,N,N,7.75,N,N,63aeea56-3e8b-4213-a5a4-b295240bf05e,11.5200583551355
8024,2005-01-29 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,5724,RUBY ST,72730,150.0,2005-01-01,PVC,N,65adfa46-fa5d-48d2-9c77-aaa9d1e71a88,-80.4963250768428,43.4398453127661,KIT 4,7.3m 150mm  PVC,TREATED,150.0,PVC,NO,NONE,2005-10-01 00:00:00,N,6.0,N,N,9.35,N,N,e7406d1a-319d-4e92-9a6a-48f45ac5b21e,7.34719345952034
8025,2009-02-11 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10954,GREENFIELD AVE,17400,150.0,1953-01-01,CI,Y,3efb365d-07f8-48df-808d-2a10fce168f4,-80.4465885353368,43.4259577870746,KIT 4,1.2m 200mm  PVC,TREATED,200.0,PVC,NO,NONE,2022-06-02 00:00:00,N,-1.0,N,N,-1.0,N,N,602b9063-d5a0-462e-91d0-fe70bdf38733,1.16889897711141
8025,2009-02-11 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10954,GREENFIELD AVE,17400,150.0,1953-01-01,CI,Y,3efb365d-07f8-48df-808d-2a10fce168f4,-80.4465885353368,43.4259577870746,KIT 4,.9m 200mm  PVC,TREATED,200.0,PVC,NO,NONE,2022-06-02 00:00:00,N,-1.0,N,N,-1.0,N,N,6fe86714-694c-41c4-97db-279d7207dc08,0.921750649438578
8025,2009-02-11 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10954,GREENFIELD AVE,17400,150.0,1953-01-01,CI,Y,3efb365d-07f8-48df-808d-2a10fce168f4,-80.4465885353368,43.4259577870746,KIT 4,87.9m 200mm  PVC,TREATED,200.0,PVC,NO,NONE,2022-05-31 00:00:00,N,-1.0,N,N,-1.0,N,N,0116fcf3-4e66-4b98-a4d6-392913044510,87.8878983964012
8025,2009-02-11 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10954,GREENFIELD AVE,17400,150.0,1953-01-01,CI,Y,3efb365d-07f8-48df-808d-2a10fce168f4,-80.4465885353368,43.4259577870746,KIT 4,7.6m 200mm  PVC,TREATED,200.0,PVC,NO,NONE,2022-06-02 00:00:00,N,-1.0,N,N,-1.0,N,N,c1093940-84d4-47f1-a4a6-0d35b4590e9b,7.5556966215816
8025,2009-02-11 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,10954,GREENFIELD AVE,17400,150.0,1953-01-01,CI,Y,3efb365d-07f8-48df-808d-2a10fce168f4,-80.4465885353368,43.4259577870746,KIT 4,2.5m 200mm  PVC,TREATED,200.0,PVC,NO,NONE,2022-06-02 00:00:00,N,-1.0,N,N,-1.0,N,N,db72d16b-605a-4be0-bf76-c7b49f3abe81,2.48988723083019
8027,2009-01-17 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23174,KINGSTON CRES,22200,150.0,1966-01-01,CI,Y,1092fdd4-37f9-440f-935b-fbd7dd1ab460,-80.4394728082583,43.4568314413175,KIT 4,16.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-06-01 00:00:00,N,5.0,N,N,7.85,N,N,c529e207-a822-4931-a296-150e368f722b,16.2346187193762
8027,2009-01-17 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23174,KINGSTON CRES,22200,150.0,1966-01-01,CI,Y,1092fdd4-37f9-440f-935b-fbd7dd1ab460,-80.4394728082583,43.4568314413175,KIT 4,174.5m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-06-01 00:00:00,N,5.0,N,N,7.05,N,N,0e7f8325-31c9-4cf5-924a-380d5181031e,174.484884969149
8027,2009-01-17 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23174,KINGSTON CRES,22200,150.0,1966-01-01,CI,Y,1092fdd4-37f9-440f-935b-fbd7dd1ab460,-80.4394728082583,43.4568314413175,KIT 4,12m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-06-01 00:00:00,N,5.0,N,N,7.85,N,N,da4c03ba-5471-46d6-b547-767910b69df3,11.9994649557381
8027,2009-01-17 00:00:00,MAIN,8-12 hours,REPAIR COMPLETED,UNKNOWN,OTHER,Y,Y,Y,Y,Y,Y,Y,CATEGORY 1,23174,KINGSTON CRES,22200,150.0,1966-01-01,CI,Y,1092fdd4-37f9-440f-935b-fbd7dd1ab460,-80.4394728082583,43.4568314413175,KIT 4,194.2m 150mm  CI,TREATED,150.0,CI,NO,NONE,1966-06-01 00:00:00,N,5.0,N,N,5.45,N,N,76c38d54-1c20-4ffe-b6d6-317298c4975a,194.211697136879
